scope,u_start_px,u_end_px,v_start_px,v_end_px,lambda_start_mm,lambda_end_mm,point_count,unique_frame_count,frame_ids,frame_median_residual_mean_mm,frame_median_residual_std_mm,frame_median_residual_range_mm,between_frame_variance_mm2,within_frame_variance_mm2,between_fraction,contains_frame027,frame_median_residuals
leave027_out,2080,2112,1860,1890,705.0,710.0,32,3,008;012;018,-0.0022709063462495274,0.061048782234063334,0.11162974818103066,0.0024796018888288284,0.0017773222752546815,0.5824867423642892,False,008:-0.0308285356;012:0.0678227824;018:-0.0438069658
leave027_out,2080,2112,1860,1890,710.0,715.0,36,2,013;036,-0.01540469085574614,0.03717108742575773,0.0525678559656626,0.000703884532806985,0.00026917062182681736,0.723375781377864,False,013:0.0108792371;036:-0.0416886188
leave027_out,2080,2112,1890,1920,705.0,710.0,24,3,008;012;018,-0.005081659992337488,0.04134154204922953,0.08247246525166929,0.002167271806716911,0.001811071896729368,0.54476736256837,False,008:-0.00167652312;012:0.0344520042;018:-0.0480204611
leave027_out,2080,2112,1890,1920,710.0,715.0,30,2,013;036,-0.017609845885175446,0.026694152922508263,0.03775123309907258,0.00022286578704647808,0.0012434955589273149,0.1519855850390516,False,013:0.00126577066;036:-0.0364854624
leave027_out,2080,2112,1920,1950,705.0,710.0,27,3,008;012;018,-0.01443617413984081,0.029108548118435933,0.05550066317942992,0.0006257151186200133,0.0005044650872442374,0.5536419018607107,False,008:0.00824047798;012:-0.00428881519;018:-0.0472601852
leave027_out,2080,2112,1920,1950,710.0,715.0,25,2,013;036,-0.016117622320791725,0.03367007390635866,0.047616675164476874,0.0005251051957385377,0.0016591313701318539,0.2404067416247515,False,013:0.00769071526;036:-0.0399259599
leave027_out,2080,2112,1950,1980,705.0,710.0,39,3,008;012;018,-0.015752999892962787,0.04651823554144321,0.08957599255518289,0.0017348366809346344,0.0017888839187457978,0.4923309416450236,False,008:-0.0302665167;012:0.0362917548;018:-0.0532842378
leave027_out,2080,2112,1950,1980,710.0,715.0,28,2,013;036,-0.018933984991747366,0.051458873930047826,0.07277383741632093,0.001615256102570831,0.0007625271140807382,0.6793117603233231,False,013:0.0174529337;036:-0.0553209037
leave027_out,2080,2112,1980,2010,705.0,710.0,56,3,008;012;018,-0.0103415826850816,0.04634292106760971,0.09064120418696575,0.0019124953193872662,0.0009180193347299455,0.6756705239470806,False,008:-0.0215194989;012:0.0405679775;018:-0.0500732266
leave027_out,2080,2112,1980,2010,710.0,715.0,28,2,013;036,-0.01896706811447757,0.05983480516896339,0.08461919297189979,0.0014568159613504348,0.0013135505984698417,0.5258567521277557,False,013:0.0233425284;036:-0.0612766646
leave027_out,2080,2112,2010,2040,705.0,710.0,35,2,008;018,-0.03478571421297261,0.033218640092262476,0.046978251342068233,0.0004896947291915144,0.00021422575783123441,0.6956676758517029,False,008:-0.0112965885;018:-0.0582748399
leave027_out,2080,2112,2010,2040,710.0,715.0,25,2,013;036,0.012849632960580948,0.020840187390216355,0.029472475649640728,0.00048641870576885483,0.001474548481519243,0.24805040539283232,False,013:0.0275858708;036:-0.00188660486
leave027_out,2080,2112,2040,2070,705.0,710.0,37,2,008;018,-0.036522915886450846,0.011124582791482021,0.01573253585945622,5.31344696682833e-05,0.0001837526059940971,0.224302949072715,False,008:-0.028656648;018:-0.0443891838
leave027_out,2080,2112,2040,2070,710.0,715.0,20,2,013;036,-0.024361373432043365,0.03145157148828728,0.04447923895668282,0.001244808168282706,0.0013609532761867816,0.4777137872404659,False,013:-0.00212175395;036:-0.0466009929
leave027_out,2080,2112,2070,2100,705.0,710.0,36,2,008;018,-0.07005540802384758,0.017588780650533292,0.02487429214158965,0.0002374951046966763,0.00020112827672279059,0.5414556422598766,False,008:-0.057618262;018:-0.0824925541
leave027_out,2080,2112,2070,2100,710.0,715.0,24,2,013;036,-0.0439855151535653,0.09275176738394432,0.13117080736844855,0.006248160871283005,0.0036265325026266296,0.6327447987186668,False,013:0.0215998885;036:-0.109570919
leave027_out,2080,2112,2100,2130,705.0,710.0,36,2,008;018,-0.06134221289300967,0.019359656395127645,0.02737868863687254,0.00012715281624906265,0.00038620468827161246,0.24768862854705118,False,008:-0.0476528686;018:-0.0750315572
leave027_out,2080,2112,2100,2130,710.0,715.0,21,2,013;036,0.022004380363881637,0.00031699099367352954,0.00044829296240322947,0.00012100330607095617,0.0031077170207519686,0.037477171703510156,False,013:0.0217802339;036:0.0222285268
leave027_out,2080,2112,2130,2160,705.0,710.0,24,2,008;018,-0.08039436732235572,0.017316238847592067,0.024488859827556553,0.0005095893730879613,0.0034309546128378065,0.12931954951093927,False,008:-0.0926387972;018:-0.0681499374
leave027_out,2080,2112,2130,2160,710.0,715.0,18,2,013;036,-0.001295166435511419,0.09304226114401681,0.13158162758372782,0.004536905716098879,0.0018482002662267014,0.7105450917584377,False,013:0.0644956474;036:-0.0670859802
leave027_out,2080,2112,2160,2190,705.0,710.0,17,2,008;018,-0.02995641385973613,0.021031648733270025,0.029743242877657394,0.00022738341348264342,0.0017025587229946811,0.11781877248282724,False,008:-0.0150847924;018:-0.0448280353
leave027_out,2080,2112,2160,2190,710.0,715.0,16,2,013;036,-0.0005234442373875936,0.06347280289160948,0.08976409869114832,0.0014324221558581311,0.001396467630810424,0.5063548826145767,False,013:0.0443586051;036:-0.0454054936
leave027_out,2080,2112,2190,2220,705.0,710.0,15,2,008;018,-0.011349750487624988,0.00883124074150623,0.01248926042921994,3.962864468724913e-05,0.0007002260370827192,0.05356274098643908,False,008:-0.00510512027;018:-0.0175943807
leave027_out,2080,2112,2190,2220,710.0,715.0,17,2,013;036,-0.014860484539184426,0.06782890273335898,0.09592455416640178,0.0027122551224035476,0.0014349780162222908,0.6539914761826574,False,013:0.0331017925;036:-0.0628227616
leave027_out,2080,2112,2220,2250,705.0,710.0,16,2,008;018,-0.03590228334701351,0.0038820090718722227,0.005489989878697088,2.1711566137583126e-05,0.0018526456209592413,0.011583473143244368,False,008:-0.0386472783;018:-0.0331572884
leave027_out,2080,2112,2220,2250,710.0,715.0,21,2,013;036,0.005222690519815387,0.057580779735251865,0.08143151963361106,0.0017570201755816503,0.0018193488339938674,0.49128604203798104,False,013:0.0459384503;036:-0.0354930693
leave027_out,2080,2112,2250,2280,705.0,710.0,12,2,008;018,-0.02942005068135245,0.03420452069238483,0.048372497057641795,0.0008048430736753328,0.0007931051097261125,0.5036728237095381,False,008:-0.00523380215;018:-0.0536062992
leave027_out,2080,2112,2250,2280,710.0,715.0,26,2,013;036,-0.03593840601820375,0.06256294452398503,0.0884773646478152,0.0017842369933228621,0.002988346797626435,0.3738513709715227,False,013:0.00830027631;036:-0.0801770883
leave027_out,2080,2112,2280,2310,710.0,715.0,31,2,013;036,0.007132625265683146,0.04920245369280193,0.06958277731439466,0.0016112197509075036,0.0010414173875611527,0.6074029981490973,False,013:0.0419240139;036:-0.0276587634
leave027_out,2080,2112,2310,2340,710.0,715.0,37,2,013;036,-0.00559583461486568,0.04976099524507501,0.07037267435276817,0.00095331978974088,0.0003560698580529337,0.7280642483672645,False,013:0.0295905026;036:-0.0407821718
leave027_out,2080,2112,2340,2370,710.0,715.0,35,3,013;018;036,-0.018609994001129355,0.053880238883338816,0.10728959766765911,0.0016230386902259147,0.00028028990357192743,0.8527369869368453,False,013:0.037939726;018:-0.0693498717;036:-0.0244198362
leave027_out,2080,2112,2370,2400,710.0,715.0,38,3,013;018;036,0.044286375845274506,0.06576279957643477,0.13135730614857266,0.0028039916147569177,0.00013966269299926296,0.9525546554052667,False,013:0.0404461782;018:0.111885128;036:-0.0194721784
leave027_out,2080,2112,2400,2430,710.0,715.0,36,2,013;036,0.0015455067094478636,0.01885821774495738,0.02666954729710369,0.0003136682824671719,0.0003313625504329083,0.4862841688619888,False,013:0.0148802804;036:-0.0117892669
leave027_out,2080,2112,2430,2460,710.0,715.0,35,2,013;036,0.010714930891111862,0.06410182479057536,0.09065366999169555,0.0012471825817861686,0.0012460074264768243,0.5002356730344357,False,013:0.0560417659;036:-0.0346119041
leave027_out,2080,2112,2460,2490,710.0,715.0,24,2,013;036,-0.015446165861874306,0.010533348499185148,0.014896404304749922,1.7861151854724163e-05,0.0016000244141395306,0.011039811609758553,False,013:-0.022894368;036:-0.00799796371
leave027_out,2080,2112,2490,2520,710.0,715.0,27,2,013;036,0.01210435261202747,0.046761275520974956,0.0661304300356278,0.0012110367958808258,0.0005804517479017869,0.6759947196334283,False,013:0.0451695676;036:-0.0209608624
leave027_out,2080,2112,2520,2550,710.0,715.0,16,2,013;036,0.0034737264374484766,0.0499762639621197,0.07067711029196744,0.0011777044191619165,0.001642267943271506,0.4176297735576553,False,013:0.0388122816;036:-0.0318648287
leave027_out,2080,2112,2550,2580,710.0,715.0,14,2,013;036,-0.011290258003015197,0.0429789602693735,0.06078142850964241,0.0006576578984723662,0.0021162335573905607,0.23708854832164877,False,013:0.0191004563;036:-0.0416809723
leave027_out,2080,2112,2580,2610,710.0,715.0,11,2,013;036,-0.0134219434454792,0.018527451386118818,0.02620177302645743,0.0006329772980680272,0.0010671950266648454,0.37230184779503406,False,013:-0.000321056932;036:-0.02652283
leave027_out,2080,2112,2610,2640,710.0,715.0,9,2,013;036,-0.04830143135097842,0.023153290789759293,0.03274369784844566,0.00018152917949211333,0.0016888610154042198,0.0970541761753486,False,013:-0.0319295824;036:-0.0646732803
leave027_out,2080,2112,2640,2670,710.0,715.0,10,2,013;036,-0.04689926053333693,0.025834905709196564,0.03653607403657588,0.00026467205660848963,0.000194693742040767,0.5761683986634296,False,013:-0.0286312235;036:-0.0651672976
leave027_out,2112,2144,540,570,710.0,715.0,25,2,008;014,-0.02300810013147725,0.03805398962339338,0.053816468227807945,2.627070272446844e-06,0.011485751613802636,0.0002286719775426994,False,008:-0.0499163342;014:0.00390013398
leave027_out,2112,2144,570,600,710.0,715.0,31,3,008;013;014,-0.0582944665998942,0.027821016578052887,0.055577804549216125,0.00042704552461899503,0.0005342298457487436,0.4442488986851162,False,008:-0.0567513642;013:-0.0868549201;014:-0.0312771155
leave027_out,2112,2144,600,630,710.0,715.0,47,3,008;013;014,-0.0270864685912026,0.02871291970074435,0.05172861583650956,0.0005249823281107472,0.0005586257433386606,0.48447620679730047,False,008:-0.0457519494;013:-0.0414841227;014:0.0059766664
leave027_out,2112,2144,630,660,710.0,715.0,39,4,008;013;014;036,-0.08893843454666239,0.0455444635799695,0.09819453357840757,0.003184076716554998,0.0019414077100745636,0.6212245422134268,False,008:-0.0584230556;013:-0.0671421218;014:-0.0735709717;036:-0.156617589
leave027_out,2112,2144,660,690,710.0,715.0,52,4,008;013;014;036,-0.07933573592529797,0.062119602101942555,0.14110934222981086,0.0024305939132085322,0.0010582951183097068,0.696667016706698,False,008:-0.0280138618;013:-0.0684996571;014:-0.0517062208;036:-0.169123204
leave027_out,2112,2144,690,720,710.0,715.0,63,4,008;013;014;036,-0.08360350255220794,0.036395492702641405,0.07792024254092667,0.0007692749853129482,0.0006387717418062337,0.546341943414662,False,008:-0.0621860701;013:-0.0591593475;014:-0.0759890026;036:-0.13707959
leave027_out,2112,2144,720,750,710.0,715.0,58,4,008;013;014;036,-0.10141003160130424,0.06343558302578599,0.1350829361653041,0.002889886372512529,0.000806445589642003,0.7818254426553347,False,008:-0.0608622368;013:-0.078532556;014:-0.0703001606;036:-0.195945173
leave027_out,2112,2144,750,780,710.0,715.0,60,4,008;013;014;036,-0.10825530944502759,0.045084734631221014,0.09402874592160515,0.0011889614889958656,0.0010415567268562368,0.5330427165068717,False,008:-0.0859683715;013:-0.0816758155;014:-0.0896724894;036:-0.175704561
leave027_out,2112,2144,780,810,710.0,715.0,59,4,008;013;014;036,-0.09882730886742763,0.030964501270310175,0.06566684133326817,0.0004783187816274462,0.0013974597014458647,0.25499747755063257,False,008:-0.0597453207;013:-0.125412162;014:-0.0882807043;036:-0.121871048
leave027_out,2112,2144,810,840,710.0,715.0,60,4,008;013;014;036,-0.09940513611878998,0.041821891863915384,0.08860487843043074,0.001457789365217206,0.0008416741374773892,0.6339693426353215,False,008:-0.073280645;013:-0.0810714743;014:-0.0813829018;036:-0.161885523
leave027_out,2112,2144,840,870,710.0,715.0,69,4,008;013;014;036,-0.10435143577559813,0.04460051847808642,0.09790788922271076,0.0013991129346466412,0.0006648357624614773,0.6778816433795057,False,008:-0.0847892874;013:-0.0898260993;014:-0.0724412336;036:-0.170349123
leave027_out,2112,2144,870,900,710.0,715.0,63,4,008;013;014;036,-0.0750475927083869,0.03922783170211126,0.08873010321542552,0.0011000739789123288,0.0011671622093477937,0.4852048430633625,False,008:-0.0595741744;013:-0.0646980421;014:-0.0435940255;036:-0.132324129
leave027_out,2112,2144,900,930,710.0,715.0,61,4,008;013;014;036,-0.08294839689914113,0.025809135840901873,0.056555824391239184,0.0005060905942437751,0.0008042975779777186,0.3862142569447972,False,008:-0.0608955074;013:-0.0656768767;014:-0.0877698718;036:-0.117451332
leave027_out,2112,2144,930,960,710.0,715.0,43,4,008;013;014;036,-0.05314952508608428,0.04110269700839417,0.09539529773888944,0.000807825840446572,0.0016083510444150548,0.3343405218003465,False,008:-0.0529682205;013:-0.0916149607;014:0.00378033709;036:-0.0717952563
leave027_out,2112,2144,960,990,710.0,715.0,44,3,013;014;036,-0.05072089270540422,0.03490041074822862,0.06061845955429135,0.0006071898487957051,0.0005842842721395701,0.5096122845866575,False,013:-0.0304014788;014:-0.0307412611;036:-0.0910199383
leave027_out,2112,2144,990,1020,710.0,715.0,43,3,013;014;036,-0.03279641954532053,0.030678132785901643,0.05962705381489286,0.0007834254619413479,0.0011223849121608847,0.41107209436321546,False,013:-0.0244456555;014:-0.00715827464;036:-0.0667853285
leave027_out,2112,2144,1020,1050,710.0,715.0,48,3,013;014;036,-0.0047933986522063305,0.03857236344103998,0.07105140786688935,0.0009030184165879045,0.0005876663980849531,0.6057742104162234,False,013:0.0125560137;014:0.0220575991;036:-0.0489938088
leave027_out,2112,2144,1050,1080,710.0,715.0,39,3,013;014;036,0.010622990053737643,0.03165131781418932,0.06164651858068737,0.0003668562463815164,0.0009184304103749212,0.28542756936987,False,013:0.00231776229;014:0.0455988632;036:-0.0160476554
leave027_out,2112,2144,1080,1110,710.0,715.0,48,3,013;014;036,-0.010407458078683854,0.026095597382188324,0.0466576578565423,0.0006174414220408009,0.0004440244267492828,0.5816875057681734,False,013:0.00616992795;014:0.00309542772;036:-0.0404877299
leave027_out,2112,2144,1110,1140,710.0,715.0,49,3,013;014;036,0.021328170442207767,0.006432735576315525,0.0118861802782817,4.779395418718309e-05,0.0003756304766794922,0.11287481473224698,False,013:0.0184856911;014:0.0286925003;036:0.01680632
leave027_out,2112,2144,1140,1170,710.0,715.0,48,3,013;014;036,0.04105276544424896,0.03702413573103327,0.07157606260449256,0.0011849955620309128,0.000436564393290725,0.7307750528384674,False,013:0.0713634664;014:0.0520074261;036:-0.000212596173
leave027_out,2112,2144,1170,1200,710.0,715.0,52,3,013;014;036,0.06573073437078847,0.027438117489235418,0.05091010376742133,0.0009996988151947698,0.0006664250741890329,0.6000146937239447,False,013:0.0852727886;014:0.0775567297;036:0.0343626848
leave027_out,2112,2144,1200,1230,710.0,715.0,47,3,013;014;036,0.0705559815251983,0.04371772524270849,0.08258811308650138,0.0010444431569921605,0.0007055522755428516,0.596826218842868,False,013:0.0871306769;014:0.10356269;036:0.0209745773
leave027_out,2112,2144,1230,1260,710.0,715.0,39,3,013;014;036,0.06884871942431421,0.040330228942338425,0.07773505175174478,0.0009128975657500515,0.0010902360597570637,0.4557347318848694,False,013:0.101502207;014:0.0812767951;036:0.0237671557
leave027_out,2112,2144,1260,1290,710.0,715.0,46,3,013;014;036,0.07066208386989577,0.0381869252904973,0.07607934866734922,0.0009476220835221446,0.0012269853118884854,0.43576697362569466,False,013:0.106767468;014:0.074530665;036:0.030688119
leave027_out,2112,2144,1290,1320,710.0,715.0,48,3,013;014;036,0.06851434061953417,0.034686632341856025,0.06197075664226759,0.0007438266406111835,0.0009248191616190258,0.4457666447948574,False,013:0.0904984451;014:0.0865168883;036:0.0285276884
leave027_out,2112,2144,1320,1350,710.0,715.0,47,3,013;014;036,0.07511048831906919,0.03773194768897605,0.070519291951598,0.0008658542030766796,0.0006400925423703062,0.574956721208413,False,013:0.0906220858;014:0.102614336;036:0.0320950436
leave027_out,2112,2144,1350,1380,710.0,715.0,40,3,013;014;036,0.06300621010270409,0.04948127786119682,0.09082105256794648,0.0015328526167286132,0.001362868077147759,0.5293509902284987,False,013:0.0857007311;014:0.0970694759;036:0.00624842334
leave027_out,2112,2144,1380,1410,710.0,715.0,44,3,013;014;036,0.0328506693433989,0.041871150949640216,0.08366388324793661,0.0014666139837672288,0.0011929166259592276,0.5514559518147739,False,013:0.0736366757;014:0.0349425399;036:-0.0100272076
leave027_out,2112,2144,1410,1440,710.0,715.0,50,3,013;014;036,0.01865976201126311,0.036025265786109734,0.06602275118382295,0.0006563356255577754,0.0004160161997090767,0.6120525093473383,False,013:0.0353158462;014:0.0433430955;036:-0.0226796557
leave027_out,2112,2144,1440,1470,710.0,715.0,57,3,013;014;036,0.029140608800029593,0.035406225475757475,0.06511738931317268,0.0007169494949060522,0.000740268973899584,0.49199863318619447,False,013:0.0452043238;014:0.053667446;036:-0.0114499434
leave027_out,2112,2144,1470,1500,710.0,715.0,43,3,013;014;036,0.041843800074047977,0.015602539831349052,0.031048675996430575,0.00026452804157419936,0.0011271632576427273,0.19007666550983204,False,013:0.0582689116;014:0.040042253;036:0.0272202356
