model,direction,parameter,unit,step,v_px,region,valid_count,invalid_count,median_dlambda_dtheta,p05_dlambda_dtheta,p95_dlambda_dtheta,rmse_dlambda_dtheta
M0,single_parameter,alpha,rad,1e-05,2408.2804510390015,middle_formal,31,10,1191.0941648579865,1015.672435204351,1402.087231750215,1205.6950754485922
M0,single_parameter,alpha,rad,1e-05,2433.180252849833,middle_formal,31,10,1192.965722026429,1017.4036595259394,1404.1340103773334,1207.5747533950662
M0,single_parameter,alpha,rad,1e-05,2458.0800546606647,middle_formal,31,10,1194.8785939580375,1019.1737920308697,1406.225015969653,1209.495817938138
M0,single_parameter,alpha,rad,1e-05,2482.979856471496,middle_formal,31,10,1196.8326327178147,1020.9826770363861,1408.3601034798219,1211.458121642782
M0,single_parameter,alpha,rad,1e-05,2507.879658282328,middle_formal,31,10,1198.8276858915015,1022.8301560573527,1410.539123816079,1213.461513282921
M0,single_parameter,alpha,rad,1e-05,2532.7794600931593,middle_formal,31,10,1200.8635973131732,1024.7160667546495,1412.7619232510822,1215.5058377964992
M0,single_parameter,alpha,rad,1e-05,2557.679261903991,middle_formal,31,10,1202.9402072926132,1026.6402426907462,1415.0283446497267,1217.5909364305571
M0,single_parameter,alpha,rad,1e-05,2582.5790637148225,middle_formal,31,10,1205.0573525357322,1028.6025146967859,1417.3382267841814,1219.716646731476
M0,single_parameter,alpha,rad,1e-05,2607.4788655256543,middle_formal,31,10,1207.214865644346,1030.6027096049775,1419.6914047062135,1221.882802633613
M0,single_parameter,alpha,rad,1e-05,2632.3786673364857,middle_formal,31,10,1209.4125762928343,1032.6406512831454,1422.0877096079219,1224.0892345072943
M0,single_parameter,alpha,rad,1e-05,2657.2784691473175,middle_formal,31,10,1211.6503106312848,1034.7161599639776,1424.5269684749926,1226.335769159844
M0,single_parameter,alpha,rad,1e-05,2682.178270958149,middle_formal,31,10,1213.9278903759987,1036.829052856092,1427.0090051013538,1228.6222299567219
M0,single_parameter,alpha,rad,1e-05,2707.0780727689807,bottom_formal_edge,30,11,1209.1131500994834,1038.3795291215847,1413.1612034393013,1222.7410164184475
M0,single_parameter,alpha,rad,1e-05,2731.977874579812,bottom_formal_edge,30,11,1211.4629508943153,1040.5660652841675,1415.7119140500638,1225.0991317445066
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,241.99769349665084,top_formal_edge,31,10,-1360.2799817761024,-1580.3602846659712,-1176.4963928982297,1374.7505852359857
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,266.8974953074825,top_formal_edge,31,10,-1360.803083537121,-1580.9767383245796,-1176.9441488780785,1375.2805625383487
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,291.7972971183141,top_formal_edge,31,10,-1361.3234953254505,-1581.5900700260952,-1177.3895690112113,1375.8078202434854
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,316.6970989291457,middle_formal,31,10,-1361.8412019070547,-1582.2002707409408,-1177.8326344000334,1376.3323442658825
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,341.5969007399773,middle_formal,31,10,-1362.3561888152835,-1582.8073316043854,-1178.2733268347556,1376.8541208289157
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,366.4967025508089,middle_formal,31,10,-1362.8684419416004,-1583.4112439989665,-1178.7116284466492,1377.373136513596
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,391.3965043616405,middle_formal,31,10,-1363.3779472399965,-1584.0119991736399,-1179.1475218444702,1377.8893781264971
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,416.29630617247216,middle_formal,31,10,-1363.8846909827862,-1584.6095893010668,-1179.5809900291943,1378.4028328622155
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,441.19610798330376,middle_formal,31,10,-1364.3886602153543,-1585.2040060678971,-1180.0120161154837,1378.9134881809762
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,466.09590979413537,middle_formal,31,10,-1364.8898416136035,-1585.795241661003,-1180.4405841189691,1379.4213318795407
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,490.995711604967,middle_formal,31,10,-1365.3882228481962,-1586.3832884093652,-1180.8666779103305,1379.9263520077839
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,515.8955134157986,middle_formal,31,10,-1365.8837916239008,-1586.9681389517607,-1181.2902823237437,1380.4285369494037
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,540.7953152266302,middle_formal,31,10,-1366.3765356056956,-1587.5497861486563,-1181.7113819631686,1380.9278753941617
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,565.6951170374618,middle_formal,31,10,-1366.8664434760558,-1588.128222687146,-1182.129962424483,1381.4243563115074
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,590.5949188482934,middle_formal,31,10,-1367.3535035536588,-1588.703441865391,-1182.5460092723006,1381.9179689474952
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,615.494720659125,middle_formal,31,10,-1367.8377050268864,-1589.2754370298687,-1182.9595086140898,1382.408702848839
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,640.3945224699567,middle_formal,31,10,-1368.3190369192744,-1589.8442015867429,-1183.3704469239592,1382.8965478426182
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,665.2943242807883,middle_formal,30,11,-1361.3690479076013,-1573.4312738314313,-1183.1514440771684,1374.8852183747892
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,690.1941260916199,middle_formal,30,11,-1361.84176350298,-1573.9867949829998,-1183.556988637804,1375.3639228271809
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,715.0939279024516,middle_formal,30,11,-1362.3115909126682,-1574.539093491296,-1183.9599346316731,1375.8397227123467
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,739.9937297132832,middle_formal,30,11,-1362.7785203055964,-1575.0881633556444,-1184.3602702083444,1376.3126088236788
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,764.8935315241148,middle_formal,30,11,-1363.242542424814,-1575.6339984812937,-1184.7579836506839,1376.7825721655668
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,789.7933333349464,middle_formal,31,10,-1356.2610943097297,-1575.2878314003735,-1173.2903772724512,1370.6382106164856
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,814.693135145778,middle_formal,31,10,-1356.7164867311021,-1575.826834019267,-1173.6785257625115,1371.099867058117
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,839.5929369566096,middle_formal,31,10,-1357.1689566390432,-1576.3625862092565,-1174.064038019651,1371.5585860014207
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,864.4927387674412,middle_formal,31,10,-1357.6184954445125,-1576.8950828373816,-1174.4469039371097,1372.0143594814044
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,889.3925405782728,middle_formal,31,10,-1358.065095053007,-1577.4243187848922,-1174.8271134308652,1372.4671798420077
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,914.2923423891045,middle_formal,31,10,-1358.5087477565594,-1577.9502890126194,-1175.2046567778507,1372.9170396953114
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,939.1921441999361,middle_formal,31,10,-1358.9494458528861,-1578.4729886632929,-1175.57952476659,1373.363931754265
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,964.0919460107677,middle_formal,31,10,-1359.3871818954995,-1578.9924129961717,-1175.9517083220317,1373.8078491629421
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,988.9917478215993,middle_formal,31,10,-1359.821949296247,-1579.5085575632581,-1176.321198943242,1374.2487852214051
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1013.891549632431,middle_formal,31,10,-1360.2537408985427,-1580.0214178653957,-1176.6879882600279,1374.6867335106656
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1038.7913514432626,middle_formal,31,10,-1360.682550199499,-1580.5309898325957,-1177.0520683995755,1375.121687867123
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1063.6911532540942,middle_formal,31,10,-1361.1083710429739,-1581.0372691134942,-1177.4134317846574,1375.5536422953273
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1088.5909550649258,middle_formal,31,10,-1361.531197557042,-1581.5402517176833,-1177.7720712217388,1375.9825911457629
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1113.4907568757574,middle_formal,31,10,-1361.9510236651422,-1582.0399338736022,-1178.127979616761,1376.4085289197774
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1138.390558686589,middle_formal,31,10,-1362.367844092205,-1582.5363120114841,-1178.4811505066273,1376.8314504238544
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1163.2903604974206,middle_formal,31,10,-1362.7816536256887,-1583.0293822858719,-1178.8315775646652,1377.2513506245145
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1188.1901623082522,middle_formal,31,10,-1363.1924470814738,-1583.519141249212,-1179.179255044005,1377.6682247694312
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1213.0899641190838,middle_formal,31,10,-1363.600219917771,-1584.005585684167,-1179.5241770386156,1378.0820683232093
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1237.9897659299154,middle_formal,31,10,-1364.0049673654175,-1584.4887122739235,-1179.8663385064856,1378.4928769834842
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1262.889567740747,middle_formal,31,10,-1364.4066855249548,-1584.9685178892512,-1180.2057343942352,1378.9006466238575
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1287.7893695515786,middle_formal,31,10,-1364.8053698716467,-1585.444999537344,-1180.5423600804943,1379.3053734131752
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1312.6891713624102,middle_formal,31,10,-1365.201016977835,-1585.9181543788734,-1180.8762112337945,1379.7070536606404
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1337.5889731732418,middle_formal,31,10,-1365.5936232453314,-1586.3879794750344,-1181.2072838552012,1380.1056839602227
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1362.4887749840734,middle_formal,31,10,-1365.9831851384752,-1586.8544723360853,-1181.5355742186284,1380.5012610762426
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1387.388576794905,middle_formal,31,10,-1366.369699724146,-1587.3176303188072,-1181.8610789021022,1380.8937820239512
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1412.2883786057366,middle_formal,31,10,-1366.7531639612207,-1587.777450976091,-1182.1837950321878,1381.2832440029924
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1437.1881804165682,middle_formal,31,10,-1367.1335753826952,-1588.233932025673,-1182.50371963029,1381.6696444150282
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1462.0879822273998,middle_formal,31,10,-1367.510931572724,-1588.6870709863385,-1182.8208501924564,1382.0529808863353
M_diag_fullfit,single_parameter,theta_axis,rad,1e-05,1486.9877840382314,middle_formal,30,11,-1360.468148294558,-1572.1874102808895,-1182.5086742186386,1373.9510736622235
