u,y_ref_median_px,sigma_ref_px,valid_fraction,valid_frame_count,fwhm_p50_px,source
497,NaN,NaN,0.0,0,NaN,invalid
498,NaN,NaN,0.0,0,NaN,invalid
499,NaN,NaN,0.0,0,NaN,invalid
500,NaN,NaN,0.0,0,NaN,invalid
501,NaN,NaN,0.0,0,NaN,invalid
502,NaN,NaN,0.0,0,NaN,invalid
503,NaN,NaN,0.0,0,NaN,invalid
504,NaN,NaN,0.0,0,NaN,invalid
505,1891.730003491044,0.014442418712240807,1.0,50,1.0,observed
506,1891.7366804212331,0.013777863439856352,0.14,7,1.0,interpolated
507,1891.7433573514222,0.013113308167471896,0.0,0,1.0,interpolated
508,1891.7500342816115,0.012448752895087442,0.0,0,1.0,interpolated
509,1891.7567112118006,0.011784197622702986,0.0,0,1.0,interpolated
510,1891.7633881419897,0.011119642350318532,1.0,50,1.0,observed
511,1891.7351112514734,0.011155119603134523,1.0,50,1.0,observed
512,1891.6784040946513,0.011330295529230516,0.0,0,1.125,interpolated
513,1891.6216969378293,0.011505471455326509,0.0,0,1.25,interpolated
514,1891.5649897810072,0.011680647381422502,0.0,0,1.375,interpolated
515,1891.508282624185,0.011855823307518495,0.62,31,1.5,interpolated
516,1891.451575467363,0.012030999233614488,0.0,0,1.625,interpolated
517,1891.394868310541,0.01220617515971048,0.0,0,1.75,interpolated
518,1891.3381611537188,0.012381351085806474,0.0,0,1.875,interpolated
519,1891.2814539968967,0.012556527011902466,1.0,50,2.0,observed
520,NaN,NaN,0.0,0,NaN,invalid
521,NaN,NaN,0.0,0,NaN,invalid
522,NaN,NaN,0.0,0,NaN,invalid
523,NaN,NaN,0.0,0,NaN,invalid
524,NaN,NaN,0.0,0,NaN,invalid
525,NaN,NaN,0.0,0,NaN,invalid
526,NaN,NaN,0.0,0,NaN,invalid
527,NaN,NaN,0.0,0,NaN,invalid
528,NaN,NaN,0.0,0,NaN,invalid
529,NaN,NaN,0.0,0,NaN,invalid
530,NaN,NaN,0.0,0,NaN,invalid
531,1891.0348023641855,0.011651597411771384,1.0,50,1.0,observed
532,NaN,NaN,0.34,17,NaN,invalid
533,NaN,NaN,0.0,0,NaN,invalid
534,NaN,NaN,0.0,0,NaN,invalid
535,NaN,NaN,0.0,0,NaN,invalid
536,NaN,NaN,0.0,0,NaN,invalid
537,NaN,NaN,0.36,18,NaN,invalid
538,NaN,NaN,0.0,0,NaN,invalid
539,NaN,NaN,0.0,0,NaN,invalid
540,NaN,NaN,0.0,0,NaN,invalid
541,1890.8110390529037,0.011784766172784155,1.0,50,3.0,observed
542,1890.8187082977965,0.01186864068845448,0.0,0,2.75,interpolated
543,1890.8263775426894,0.011952515204124804,0.0,0,2.5,interpolated
544,1890.8340467875823,0.01203638971979513,0.0,0,2.25,interpolated
545,1890.8417160324752,0.012120264235465455,0.0,0,2.0,interpolated
546,1890.8493852773681,0.01220413875113578,0.0,0,1.75,interpolated
547,1890.857054522261,0.012288013266806105,0.0,0,1.5,interpolated
548,1890.864723767154,0.012371887782476429,0.0,0,1.25,interpolated
549,1890.8723930120468,0.012455762298146754,1.0,50,1.0,observed
550,1890.8087321172159,0.011978228629992127,0.0,0,1.3333333333333333,interpolated
551,1890.7450712223847,0.0115006949618375,0.0,0,1.6666666666666665,interpolated
552,1890.6814103275537,0.011023161293682873,1.0,50,2.0,observed
553,NaN,NaN,0.0,0,NaN,invalid
554,NaN,NaN,0.0,0,NaN,invalid
555,NaN,NaN,0.0,0,NaN,invalid
556,NaN,NaN,0.0,0,NaN,invalid
557,NaN,NaN,0.32,16,NaN,invalid
558,NaN,NaN,0.0,0,NaN,invalid
559,NaN,NaN,0.0,0,NaN,invalid
560,NaN,NaN,0.0,0,NaN,invalid
561,NaN,NaN,0.0,0,NaN,invalid
562,1890.559694737196,0.012367320706801686,1.0,50,2.0,observed
563,1890.5343252062798,0.012273560787050747,0.04,2,2.0,interpolated
564,1890.5089556753635,0.012179800867299806,0.0,0,2.0,interpolated
565,1890.4835861444474,0.012086040947548867,0.12,6,2.0,interpolated
566,1890.458216613531,0.011992281027797926,0.0,0,2.0,interpolated
567,1890.432847082615,0.011898521108046987,1.0,50,2.0,observed
568,1890.4430760939915,0.01644487451034894,0.0,0,2.0,interpolated
569,1890.4533051053684,0.020991227912650887,0.0,0,2.0,interpolated
570,1890.463534116745,0.02553758131495284,1.0,50,2.0,observed
571,1890.4575984378655,0.023370195698940083,0.76,38,1.8333333333333333,interpolated
572,1890.4516627589862,0.021202810082927327,0.0,0,1.6666666666666667,interpolated
573,1890.4457270801067,0.019035424466914575,0.0,0,1.5,interpolated
574,1890.4397914012272,0.01686803885090182,0.0,0,1.3333333333333335,interpolated
575,1890.433855722348,0.014700653234889064,0.0,0,1.1666666666666667,interpolated
576,1890.4279200434685,0.01253326761887631,1.0,50,1.0,observed
577,1890.426228761673,0.012528330873956507,0.58,29,1.0,interpolated
578,1890.4245374798775,0.012523394129036703,0.96,48,1.0,observed
579,1890.4108968898654,0.012422302805672292,0.0,0,1.5,interpolated
580,1890.3972562998533,0.01232121148230788,1.0,50,2.0,observed
581,1890.324251383543,0.011400114367553792,1.0,50,2.0,observed
582,1890.282408311963,0.012190041389697936,1.0,50,3.0,observed
583,1890.2562192454934,0.013006321025580272,0.0,0,2.5,interpolated
584,1890.2300301790237,0.01382260066146261,1.0,50,2.0,observed
585,1890.2033758759499,0.014122590602591934,1.0,50,2.0,observed
586,1890.226984237631,0.013382200299516362,0.0,0,2.0,interpolated
587,1890.2505925993125,0.012641809996440791,0.0,0,2.0,interpolated
588,1890.2742009609938,0.01190141969336522,1.0,50,2.0,observed
589,1890.1995781790465,0.011686976879007629,0.0,0,1.5,interpolated
590,1890.1249553970993,0.01147253406465004,1.0,50,1.0,observed
591,1890.0327134076506,0.012033052193282889,1.0,50,2.0,observed
592,1889.9631552193314,0.011652553947490476,1.0,50,3.0,observed
593,1889.9049059823155,0.010902065013479536,1.0,50,3.0,observed
594,1889.9022626850222,0.010659245122748733,0.0,0,2.857142857142857,interpolated
595,1889.8996193877288,0.010416425232017931,0.0,0,2.7142857142857144,interpolated
596,1889.8969760904354,0.010173605341287128,0.0,0,2.5714285714285716,interpolated
597,1889.8943327931422,0.009930785450556326,0.0,0,2.428571428571429,interpolated
598,1889.8916894958488,0.009687965559825523,0.0,0,2.2857142857142856,interpolated
599,1889.8890461985554,0.00944514566909472,0.42,21,2.142857142857143,interpolated
600,1889.886402901262,0.009202325778363918,1.0,50,2.0,observed
601,1889.8623184859753,0.008757273669492499,1.0,50,1.0,observed
602,1889.8829296939075,0.009295561416491497,1.0,50,2.0,observed
603,1889.931274227798,0.011107537526314978,1.0,50,3.0,observed
604,1889.8702253500621,0.011284358509422575,0.0,0,2.6666666666666665,interpolated
605,1889.809176472326,0.01146117949253017,0.0,0,2.3333333333333335,interpolated
606,1889.7481275945902,0.011638000475637766,1.0,50,2.0,observed
607,1889.7166882505019,0.011539544575297453,0.0,0,2.0,interpolated
608,1889.6852489064138,0.011441088674957139,0.0,0,2.0,interpolated
609,1889.6538095623255,0.011342632774616826,1.0,50,2.0,observed
610,1889.6335727125406,0.011064104488175472,0.0,0,2.0,interpolated
611,1889.6133358627558,0.010785576201734119,1.0,50,2.0,observed
612,1889.5745061598718,0.010951324041258493,0.0,0,2.0,interpolated
613,1889.5356764569879,0.01111707188078287,0.0,0,2.0,interpolated
614,1889.496846754104,0.011282819720307244,0.0,0,2.0,interpolated
615,1889.45801705122,0.011448567559831618,0.16,8,2.0,interpolated
616,1889.419187348336,0.011614315399355993,0.0,0,2.0,interpolated
617,1889.380357645452,0.011780063238880367,0.0,0,2.0,interpolated
618,1889.341527942568,0.011945811078404743,0.0,0,2.0,interpolated
619,1889.302698239684,0.012111558917929118,1.0,50,2.0,observed
620,1889.2836886048317,0.012725723623982334,0.0,0,1.5,interpolated
621,1889.2646789699793,0.01333988833003555,1.0,50,1.0,observed
622,1889.2185366700094,0.013551881739912352,0.0,0,1.6666666666666665,interpolated
623,1889.1723943700392,0.013763875149789152,0.0,0,2.333333333333333,interpolated
624,1889.1262520700693,0.013975868559665953,1.0,50,3.0,observed
625,1889.1590391248465,0.01340786128583581,0.0,0,2.8,interpolated
626,1889.1918261796236,0.012839854012005667,0.0,0,2.6,interpolated
627,1889.2246132344007,0.012271846738175524,0.0,0,2.4,interpolated
628,1889.257400289178,0.011703839464345382,0.0,0,2.2,interpolated
629,1889.290187343955,0.011135832190515239,0.88,44,2.0,observed
630,1889.2719506174326,0.010134901786795191,1.0,50,2.0,observed
631,1889.1493255347013,0.009823253432739164,1.0,50,1.0,observed
