v,sample_count,residual_median_mm,residual_mean_mm,residual_std_mm,residual_mad_mm,residual_p95_abs_mm
74,5,0.11348229504851995,0.11379452604821912,0.043378212037995106,0.03362065921359908,0.16968458256305546
75,5,0.11727657610649803,0.10931738435891367,0.045382509841935044,0.05032621353552694,0.16472107486916135
76,5,0.11208953385170439,0.1047576057578922,0.04658602142875182,0.036870260112758346,0.1597657188600748
77,5,0.10590366892597783,0.09871727994400367,0.04934381993181387,0.022889627338069207,0.15427791088048004
78,5,0.09852436905337485,0.09593635700431714,0.05067309858266927,0.011435406898082076,0.15277413392221853
79,5,0.09276362790197498,0.09767344661795445,0.050006185512736355,0.018950254153835472,0.15469426623651816
80,5,0.09380250052129999,0.10108739149973008,0.0468106689803631,0.02504395413146429,0.1559159713941473
81,5,0.09358476350966267,0.10583193584988208,0.04289304009944731,0.03886738076315542,0.1575479168924355
82,5,0.09875700310068576,0.11534597074954842,0.04312392131427582,0.02656535870562876,0.16320942523575102
83,5,0.11028609852364382,0.12713642951848964,0.04418507183271158,0.028035238277765356,0.1786069167125029
84,5,0.10871353355555144,0.13038711381116663,0.046340131912189844,0.028723412456143155,0.1856439996846946
