bin_width_px,v_start_px,v_end_px,v_center_px,model,frame027_point_count,original_status,leave027_status,original_point_count,leave027_point_count,original_unique_frame_count,leave027_unique_frame_count,original_u_ref_px,leave027_u_ref_px,original_b_mm,leave027_b_mm,delta_b_leave_minus_original_mm,original_delta_g_mm_per_px,leave027_delta_g_mm_per_px,delta_g_leave_minus_original_mm_per_px,original_weighted_rmse_mm,leave027_weighted_rmse_mm
30,450,480,465.0,M_local_fullfit,30,ok,ok,234,204,15,14,2043.099408365233,2045.1221677202884,0.04323136472005024,0.044693917175657356,0.0014625524556071134,7.225712761398705e-05,-3.0367662849699814e-05,-0.00010262479046368687,0.06823524703504556,0.06517236357425701
30,480,510,495.0,M0,29,ok,ok,246,217,15,14,2042.6071698308094,2043.372115447316,0.025661681648131623,0.025780974453928043,0.00011929280579641918,-5.095765684379533e-05,-6.010656153881474e-05,-9.148904695019408e-06,0.05069814170054937,0.051386872152231845
30,480,510,495.0,M_local_fullfit,29,ok,ok,246,217,15,14,2042.6071698308094,2043.372115447316,0.039426465753549494,0.0395297908825863,0.00010332512903680341,-8.57838282723536e-05,-9.562746934749804e-05,-9.843641075144434e-06,0.05073642980463072,0.05141376495088037
30,510,540,525.0,M0,30,ok,ok,290,260,18,17,2016.3653983512745,2041.2131596227669,0.00804071405220828,0.007892397758251825,-0.00014831629395645543,2.1915748578985406e-07,9.119220934050621e-06,8.900063448260768e-06,0.06049286962089678,0.06156716170138991
30,510,540,525.0,M_local_fullfit,30,ok,ok,290,260,18,17,2016.3653983512745,2041.2131596227669,0.021744019749629955,0.02073322678358017,-0.0010107929660497852,-3.463546807879718e-05,-2.5926760864732928e-05,8.708707214064253e-06,0.06055362292691986,0.06163009803871722
30,540,570,555.0,M0,30,ok,ok,327,297,21,20,2037.4436024011195,2039.5565107563539,-0.012036110378367165,-0.0123612890475474,-0.0003251786691802344,-9.927117796207569e-05,-9.357215991913645e-05,5.699018042939241e-06,0.05776190182113,0.05874915565179572
30,540,570,555.0,M_local_fullfit,30,ok,ok,327,297,21,20,2037.4436024011195,2039.5565107563539,-4.0141403846225525e-05,-0.0004375380560241478,-0.0003973966521779223,-0.0001358725678430992,-0.00013040429420926964,5.468273633829553e-06,0.05777960848623853,0.058765789673990196
30,570,600,585.0,M0,30,ok,ok,341,311,22,21,2037.1865654020976,2041.1668910514031,-0.028516598014471553,-0.02959412917892147,-0.0010775311644499186,-0.000251868787191516,-0.00024902235211622214,2.8464350752938593e-06,0.04707525291617438,0.04681486040129809
30,570,600,585.0,M_local_fullfit,30,ok,ok,341,311,22,21,2037.1865654020976,2041.1668910514031,-0.01742887518099699,-0.018651552792086763,-0.001222677611089771,-0.0002902667136368842,-0.00028771435783481143,2.5523558020727668e-06,0.047135904285338245,0.046882306915255245
30,600,630,615.0,M0,11,ok,ok,357,346,21,20,2040.7952414939834,2042.3327824291941,-0.03826756715503622,-0.038544059138168045,-0.0002764919831318227,-0.00012577060562242874,-0.00012258680276657687,3.1838028558518684e-06,0.04680256507374994,0.046657826148151865
30,600,630,615.0,M_local_fullfit,11,ok,ok,357,346,21,20,2040.7952414939834,2042.3327824291941,-0.02814613448065519,-0.02847862174844029,-0.0003324872677851025,-0.00016510194655537978,-0.00016210089568568237,3.001050869697405e-06,0.04677178658572728,0.04663071335071896
30,630,660,645.0,M0,0,ok,ok,367,367,23,23,2042.1343665896609,2042.1343665896609,-0.06479980494961608,-0.06479980494961608,0.0,-0.00020218773099227167,-0.00020218773099227167,0.0,0.05578412080906502,0.05578412080906502
30,630,660,645.0,M_local_fullfit,0,ok,ok,367,367,23,23,2042.1343665896609,2042.1343665896609,-0.055587640114735264,-0.055587640114735264,0.0,-0.00024225475772692817,-0.00024225475772692817,0.0,0.05583038016745937,0.05583038016745937
30,660,690,675.0,M0,2,ok,ok,366,364,25,24,2039.8593032274207,2039.8786578599988,-0.07849084764062618,-0.07902186288454069,-0.0005310152439145094,-6.603709383628876e-06,9.65882133616476e-06,1.6262530719793634e-05,0.07116303724687058,0.07242358050759452
30,660,690,675.0,M_local_fullfit,2,ok,ok,366,364,25,24,2039.8593032274207,2039.8786578599988,-0.07000563721936809,-0.07052594425091188,-0.000520307031543793,-4.703426252941527e-05,-3.112331026079138e-05,1.5910952268623888e-05,0.07116162952273426,0.07242796854021058
30,690,720,705.0,M0,4,ok,ok,369,365,25,24,2037.8379148510085,2038.6140298855235,-0.08909864536020998,-0.09099471281705077,-0.0018960674568407887,-4.407392568235279e-05,1.0636630683334977e-05,5.471055636568776e-05,0.055435594978291446,0.05434400414421279
30,690,720,705.0,M_local_fullfit,4,ok,ok,369,365,25,24,2037.8379148510085,2038.6140298855235,-0.08127351330370389,-0.08319446982457762,-0.0019209565208737345,-8.518887805867487e-05,-3.068306109014856e-05,5.4505816968526304e-05,0.0554044452175602,0.05432910086587182
30,720,750,735.0,M0,1,ok,ok,304,303,24,23,2037.6155940910598,2038.9361445763052,-0.10122143786770803,-0.1050652821878467,-0.0038438443201386785,-0.00010064577997277819,1.4650796905232979e-05,0.00011529657687801117,0.06390689557605662,0.05956138561892464
30,720,750,735.0,M_local_fullfit,1,ok,ok,304,303,24,23,2037.6155940910598,2038.9361445763052,-0.09412080640009352,-0.09800996464856775,-0.003889158248474231,-0.00014251168756356964,-2.752493837241632e-05,0.00011498674919115332,0.06388562018585553,0.05956974363685868
30,750,780,765.0,M0,1,ok,ok,311,310,26,25,2024.251675399601,2034.8460182724502,-0.10576475919138346,-0.11213482211905142,-0.006370062927667952,4.1525907598294154e-05,0.00019543978632034623,0.0001539138787220521,0.08650199208651034,0.0692868782118682
30,750,780,765.0,M_local_fullfit,1,ok,ok,311,310,26,25,2024.251675399601,2034.8460182724502,-0.09885176880161615,-0.10564662229203965,-0.006794853490423497,6.38805799204343e-07,0.00015436325496884188,0.00015372444916963754,0.08650503171555468,0.06934372488320263
30,780,810,795.0,M0,2,ok,ok,331,329,26,25,2021.3389659989516,2032.0788103470088,-0.10236582816459285,-0.10789065189306916,-0.005524823728476319,-0.00013367115480300546,-4.663023012170739e-05,8.704092468129806e-05,0.06175867924561805,0.05466969446255059
30,780,810,795.0,M_local_fullfit,2,ok,ok,331,329,26,25,2021.3389659989516,2032.0788103470088,-0.09599149851506823,-0.10195959747344113,-0.0059680989583729,-0.0001749700952986739,-8.793364498824838e-05,8.70364503104255e-05,0.061738610774401,0.054644839347458334
30,810,840,825.0,M0,18,ok,ok,342,324,26,25,2018.4316506869577,2030.7379590919663,-0.08955197135022665,-0.09357827394841933,-0.004026302598192685,-5.978836479860232e-05,5.8543875397242776e-06,6.56427523383266e-05,0.07403545469978089,0.07145164366965044
30,810,840,825.0,M_local_fullfit,18,ok,ok,342,324,26,25,2018.4316506869577,2030.7379590919663,-0.08370805591269835,-0.08823892747645659,-0.00453087156375824,-0.0001010761460517614,-3.550319763992448e-05,6.557294841183693e-05,0.07399884962287977,0.07142068502212781
30,840,870,855.0,M0,30,ok,ok,364,334,27,26,2027.9814461094531,2032.4205382668003,-0.09884453585190947,-0.10347795324684483,-0.004633417394935363,-0.00010792355738186717,-2.5023185591379227e-05,8.290037179048795e-05,0.06473741947630295,0.058237555960398625
30,840,870,855.0,M_local_fullfit,30,ok,ok,364,334,27,26,2027.9814461094531,2032.4205382668003,-0.09400248938376113,-0.09881876791443309,-0.004816278530671958,-0.0001490884574572007,-6.61840777545241e-05,8.29043797026766e-05,0.06476913019382084,0.058276403706701
30,870,900,885.0,M0,30,ok,ok,400,370,27,26,2026.5054227913615,2031.3828890410223,-0.07452189267006254,-0.07969616608639296,-0.005174273416330422,-0.00012751831697188734,-4.066078613028323e-05,8.685753084160411e-05,0.06813831712256682,0.0612790873718366
30,870,900,885.0,M_local_fullfit,30,ok,ok,400,370,27,26,2026.5054227913615,2031.3828890410223,-0.07020443850542049,-0.07557803927414769,-0.005373600768727199,-0.00016829175687131697,-8.142379099456052e-05,8.686796587675644e-05,0.06812342673170688,0.061259531890007705
30,900,930,915.0,M0,30,ok,ok,424,394,27,26,2024.5045945496813,2030.1639899784655,-0.06816001124478115,-0.07352998968268087,-0.005369978437899728,-5.638656384445724e-05,3.474247905019512e-05,9.112904289465236e-05,0.06224768439496966,0.052730194988660425
30,900,930,915.0,M_local_fullfit,30,ok,ok,424,394,27,26,2024.5045945496813,2030.1639899784655,-0.06430401866201516,-0.0699027783836558,-0.005598759721640645,-9.689986592129419e-05,-5.778379945414196e-06,9.112148597587999e-05,0.06226623323277498,0.05275630592001877
30,930,960,945.0,M0,29,ok,ok,413,384,27,26,2022.5464454861453,2028.9263938581644,-0.04831466971283405,-0.0539668281122062,-0.005652158399372144,-3.127085010292726e-05,6.206099826073543e-05,9.333184836366268e-05,0.06905840248240643,0.05991812894480895
30,930,960,945.0,M_local_fullfit,29,ok,ok,413,384,27,26,2022.5464454861453,2028.9263938581644,-0.044897278703170326,-0.05080378575813301,-0.0059065070549626855,-7.117919519648371e-05,2.2149523421383636e-05,9.332871861786735e-05,0.06905439662485167,0.0599142013327397
30,960,990,975.0,M0,30,ok,ok,412,382,27,26,2020.6659360356985,2026.431559788845,-0.03974396927363834,-0.04603290534215056,-0.006288936068512219,3.1651794193727614e-05,0.00013430847411124308,0.00010265667991751547,0.0726951303693033,0.061123550252177715
30,960,990,975.0,M_local_fullfit,30,ok,ok,412,382,27,26,2020.6659360356985,2026.431559788845,-0.03675631441156307,-0.04327085759413387,-0.006514543182570803,-7.523754377330618e-06,9.513012119550244e-05,0.00010265387557283306,0.07271288983847655,0.061146724490394544
30,990,1020,1005.0,M0,29,ok,ok,401,372,27,26,2018.7325394626237,2023.7043927298555,-0.02634538888223226,-0.034155036013546775,-0.007809647131314514,-4.2972695767952795e-05,6.880356950307134e-05,0.00011177626527102414,0.07486479212400522,0.06015100737091629
30,990,1020,1005.0,M_local_fullfit,29,ok,ok,401,372,27,26,2018.7325394626237,2023.7043927298555,-0.023762152539055698,-0.03176204352152034,-0.00799989098246464,-8.101465455655049e-05,3.0779074697592355e-05,0.00011179372925414284,0.07485827396014955,0.06013840739862899
30,1020,1050,1035.0,M0,20,ok,ok,402,382,27,26,2016.6424994459203,2020.8417783439797,-0.00792288959628132,-0.01661771825268545,-0.008694828656404129,-3.5366556890494175e-05,8.19459777067609e-05,0.00011731253459725509,0.07266958218126304,0.05334395687192848
30,1020,1050,1035.0,M_local_fullfit,20,ok,ok,402,382,27,26,2016.6424994459203,2020.8417783439797,-0.005711073854407645,-0.014565429194871858,-0.008854355340464214,-7.234703764281648e-05,4.502441443141853e-05,0.00011737145207423502,0.07267931254419642,0.05333594977843535
30,1050,1080,1065.0,M0,5,ok,ok,369,364,27,26,2014.6776553817851,2018.0618068821157,0.0089286497858898,-0.000852663417768882,-0.009781313203658682,-3.013219981166197e-05,9.26873298720716e-05,0.00012281952968373356,0.07869939529952592,0.058421412118579825
30,1050,1080,1065.0,M_local_fullfit,5,ok,ok,369,364,27,26,2014.6776553817851,2018.0618068821157,0.010791535096668489,0.0008858991289879291,-0.00990563596768056,-6.585580410515593e-05,5.700852818297018e-05,0.00012286433228812611,0.07869174511025384,0.0583907881442897
30,1080,1110,1095.0,M0,6,ok,ok,384,378,29,28,2013.2198221816798,2015.69124042278,-0.004371580431763848,-0.012073553938891198,-0.0077019735071273505,-6.110889509155873e-05,3.255093019391908e-05,9.365982528547782e-05,0.06828969438638319,0.05501669234587036
30,1080,1110,1095.0,M_local_fullfit,6,ok,ok,384,378,29,28,2013.2198221816798,2015.69124042278,-0.002855048943653401,-0.010642568412638546,-0.0077875194689851455,-9.532918837384527e-05,-1.6564623133933093e-06,9.367272606045196e-05,0.06828949391391874,0.055013401672371856
30,1110,1140,1125.0,M0,9,ok,ok,393,384,27,26,2010.8752606268163,2011.5991804405387,0.021772634455751172,0.010349991153805466,-0.011422643301945706,-3.801875696289441e-05,0.00010287293412425524,0.00014089169108714967,0.09923473827504119,0.08391802535483893
30,1110,1140,1125.0,M_local_fullfit,9,ok,ok,393,384,27,26,2010.8752606268163,2011.5991804405387,0.022993620325981817,0.011546710651212117,-0.0114469096747697,-7.10864217070488e-05,6.981005148612626e-05,0.00014089647319317507,0.09922598643747903,0.08390594463451949
30,1140,1170,1155.0,M0,9,ok,ok,384,375,28,27,2009.2358859345384,2009.506326272126,0.030168660141792144,0.018291341014716033,-0.01187731912707611,0.00013562969928395438,0.00025837304496677526,0.00012274334568282088,0.08127130437315772,0.0540803999527893
30,1140,1170,1155.0,M_local_fullfit,9,ok,ok,384,375,28,27,2009.2358859345384,2009.506326272126,0.031092040577820036,0.01920447677091961,-0.011887563806900425,0.00010430986276835357,0.0002270723880472339,0.00012276252527888034,0.08127227140162359,0.05407276275059544
30,1170,1200,1185.0,M0,7,ok,ok,406,399,30,29,2007.8260414044253,2008.3906287854077,0.06065379056464181,0.047313223795421966,-0.013340566769219846,3.6269509269730995e-05,0.00016823560915939294,0.00013196609988966193,0.09558546861180711,0.06829386017487099
30,1170,1200,1185.0,M_local_fullfit,7,ok,ok,406,399,30,29,2007.8260414044253,2008.3906287854077,0.0612696692461329,0.047912843154834656,-0.013356826091298242,7.002854626600321e-06,0.00013896649125002804,0.00013196363662342772,0.09556967193360452,0.06827304616998497
30,1200,1230,1215.0,M0,7,ok,ok,436,429,30,29,2008.1447345933502,2008.2244218991539,0.06488336908653988,0.05339381629983907,-0.011489552786700816,0.00014669994063774573,0.000254432469844641,0.0001077325292068953,0.08030339986900373,0.05602436406714743
30,1200,1230,1215.0,M_local_fullfit,7,ok,ok,436,429,30,29,2008.1447345933502,2008.2244218991539,0.06518544199133558,0.05369207340593939,-0.011493368585396187,0.00011957249434281987,0.00022732172292500588,0.00010774922858218602,0.08031983949574167,0.056039434295702704
30,1230,1260,1245.0,M0,27,ok,ok,482,455,30,29,2009.0033827467973,2010.2097011363844,0.06689453704700019,0.05571227305235997,-0.011182263994640215,4.23617741842429e-05,0.00014256594119527492,0.00010020416701103202,0.07747444087991548,0.05125696641303506
30,1230,1260,1245.0,M_local_fullfit,27,ok,ok,482,455,30,29,2009.0033827467973,2010.2097011363844,0.06690749214283132,0.05569403178583127,-0.011213460357000042,1.723938872203953e-05,0.00011745216246800839,0.00010021277374596886,0.07747599690255517,0.051255389578822926
30,1260,1290,1275.0,M0,29,ok,ok,496,467,30,29,2009.693968933555,2011.877097877504,0.06630491268820292,0.054506718691396575,-0.011798193996806344,9.69991106815308e-05,0.00019830865474941607,0.00010130954406788527,0.08116761313465674,0.0512747167188127
30,1260,1290,1275.0,M_local_fullfit,29,ok,ok,496,467,30,29,2009.693968933555,2011.877097877504,0.06605256591700805,0.05420345294245799,-0.011849112974550054,7.414956504960107e-05,0.00017546854526443616,0.00010131898021483509,0.08117568078084576,0.051281732931058546
30,1290,1320,1305.0,M0,31,ok,ok,517,486,30,29,2010.5153547100422,2013.6648638861482,0.06319878330192283,0.05107853927661288,-0.01212024402530995,0.00022361808634684748,0.0003245413074355261,0.00010092322108867864,0.08552225236934062,0.05129082100791248
30,1290,1320,1305.0,M_local_fullfit,31,ok,ok,517,486,30,29,2010.5153547100422,2013.6648638861482,0.06271199140568724,0.0505268583993514,-0.012185133006335842,0.00020323987691222504,0.00030416944304452345,0.00010092956613229841,0.08552952465948044,0.051297956870151366
30,1320,1350,1335.0,M0,28,ok,ok,487,459,30,29,2011.2145762924558,2015.4305068935741,0.05968322699922808,0.04773420031676428,-0.011949026682463802,0.0002926718256706321,0.00038767066858182256,9.499884291119045e-05,0.09556483103891769,0.06385513909252687
30,1320,1350,1335.0,M_local_fullfit,28,ok,ok,487,459,30,29,2011.2145762924558,2015.4305068935741,0.05899375688060426,0.046969401219847766,-0.012024355660756492,0.0002748982463298397,0.0003699005928783562,9.500234654851651e-05,0.09556223372337172,0.06384861728851088
30,1350,1380,1365.0,M0,31,ok,ok,473,442,30,29,2011.4552804011723,2016.1512441617567,0.05262869462253895,0.0395445892527295,-0.013084105369809446,4.354467668528059e-05,0.00012891550890786776,8.537083222258717e-05,0.09155919460925267,0.0562627662547101
30,1350,1380,1365.0,M_local_fullfit,31,ok,ok,473,442,30,29,2011.4552804011723,2016.1512441617567,0.05177313349494676,0.03861868418369259,-0.013154449311254174,2.8620150592650594e-05,0.0001139932869284669,8.53731363358163e-05,0.09156532741624529,0.0562710084226007
30,1380,1410,1395.0,M0,29,ok,ok,483,454,30,29,2009.1288333562452,2011.5012644078454,0.0382184233683183,0.023827730553181235,-0.014390692815137066,3.2791929304655796e-05,0.00011171764927008911,7.892571996543331e-05,0.09413043526055706,0.054601958036853984
30,1380,1410,1395.0,M_local_fullfit,29,ok,ok,483,454,30,29,2009.1288333562452,2011.5012644078454,0.03724974664844507,0.022830525958756176,-0.014419220689688893,2.0933226847025743e-05,9.986155973765404e-05,7.89283328906283e-05,0.09413017101829332,0.05459851923951148
30,1410,1440,1425.0,M0,28,ok,ok,478,450,30,29,2006.649080261823,2006.8701993479049,0.033030380832106444,0.01764394996467167,-0.015386430867434773,-4.478398409830006e-05,2.496669985277537e-05,6.975068395107542e-05,0.09418676863731303,0.04940009811365878
30,1410,1440,1425.0,M_local_fullfit,28,ok,ok,478,450,30,29,2006.649080261823,2006.8701993479049,0.031986319670961987,0.016598351990514997,-0.01538796768044699,-5.372337522335479e-05,1.6025692942781087e-05,6.974906816613588e-05,0.09418160022490023,0.049394014124745145
30,1440,1470,1455.0,M0,13,ok,ok,463,450,30,29,2004.1282539615813,2006.151188315651,0.05113687269735578,0.035655316054218594,-0.015481556643137183,-1.8987369266320562e-06,5.571678425429789e-05,5.7615521180929946e-05,0.09821056362306099,0.055730400707357776
30,1440,1470,1455.0,M_local_fullfit,13,ok,ok,463,450,30,29,2004.1282539615813,2006.151188315651,0.05001700696657414,0.03452451342549622,-0.015492493541077922,-7.607355093365726e-06,5.0006135933176826e-05,5.761349102654255e-05,0.09820705364231277,0.05572909061133984
30,1470,1500,1485.0,M0,16,ok,ok,421,405,30,29,2001.8245815959608,2005.9951488343606,0.044126118536122534,0.028378023544034296,-0.01574809499208824,9.511700028893442e-05,0.00013976101511646658,4.464401482753216e-05,0.0992137792199744,0.051057173412967775
30,1470,1500,1485.0,M_local_fullfit,16,ok,ok,421,405,30,29,2001.8245815959608,2005.9951488343606,0.04294454805403609,0.027188328228724183,-0.015756219825311904,9.283476203855574e-05,0.00013747517152631927,4.464040948776353e-05,0.09920525399976103,0.051052719969081846
30,1500,1530,1515.0,M0,12,ok,ok,447,435,30,29,2003.8276885833664,2005.7348203445736,0.03358583592271399,0.016788457594062393,-0.016797378328651597,9.922266751153759e-05,0.00013243485510790773,3.321218759637014e-05,0.10173482493987993,0.047375816421195
30,1500,1530,1515.0,M_local_fullfit,12,ok,ok,447,435,30,29,2003.8276885833664,2005.7348203445736,0.03236148255235538,0.015568126077311008,-0.016793356475044374,0.00010054590837171966,0.00013375523216906907,3.320932379734941e-05,0.10172501813065268,0.047369771299759236
30,1530,1560,1545.0,M0,10,ok,ok,485,475,30,29,2005.8552632163396,2005.7216050164434,0.012800969442289699,-0.004305112825493992,-0.01710608226778369,8.939853395083588e-05,0.00010777929363866191,1.838075968782603e-05,0.10415683140649268,0.05047212548132612
30,1530,1560,1545.0,M_local_fullfit,10,ok,ok,485,475,30,29,2005.8552632163396,2005.7216050164434,0.011584888318211145,-0.005519907707530717,-0.017104796025741862,9.44260481659186e-05,0.00011280468138532616,1.8378633219407565e-05,0.10414163957950848,0.05045933354061032
30,1560,1590,1575.0,M0,8,ok,ok,481,473,30,29,2007.583075945001,2005.5542726682465,0.001447158409236684,-0.01627577901106959,-0.017722937420306274,0.00020905563855194064,0.00021349139996186967,4.435761409929038e-06,0.11431402506453087,0.06744176758284372
30,1560,1590,1575.0,M_local_fullfit,8,ok,ok,481,473,30,29,2007.583075945001,2005.5542726682465,0.00027988329797205104,-0.017458529566658994,-0.017738412864631046,0.0002178848158021139,0.00022231970192807516,4.434886125961255e-06,0.11429874765050121,0.06743348797354722
30,1590,1620,1605.0,M0,8,ok,ok,473,465,30,29,2010.0435699410932,2005.4168187796656,-0.0031194861808858682,-0.02123763815864649,-0.01811815197776062,6.44998838690328e-05,5.1866036857570254e-05,-1.263384701146254e-05,0.11267270167082405,0.059250901510685766
30,1590,1620,1605.0,M_local_fullfit,8,ok,ok,473,465,30,29,2010.0435699410932,2005.4168187796656,-0.004173714974401834,-0.022348477541525632,-0.018174762567123796,7.740557293355343e-05,6.477369916368987e-05,-1.263187376986356e-05,0.11265077853033911,0.05923580283527588
30,1620,1650,1635.0,M0,26,ok,ok,487,461,30,29,2012.7196789794066,2005.2792121237026,-0.020547472635163586,-0.03854905675524746,-0.018001584120083874,-6.468453977450497e-06,-3.803677025598668e-05,-3.156831627853618e-05,0.11554149077605479,0.06179237693186688
30,1620,1650,1635.0,M_local_fullfit,26,ok,ok,487,461,30,29,2012.7196789794066,2005.2792121237026,-0.021448802711109497,-0.03957405153839758,-0.018125248827288085,1.0478083993318404e-05,-2.108631874594185e-05,-3.1564402739260254e-05,0.11551518392552976,0.06176328484649993
30,1650,1680,1665.0,M0,29,ok,ok,488,459,30,29,2014.798323437103,2005.1774489756724,-0.03188884163275444,-0.04898442590658857,-0.017095584273834133,-0.00016845493772582433,-0.00021744105990923368,-4.8986122183409354e-05,0.11618625032333439,0.05590671133296943
30,1650,1680,1665.0,M_local_fullfit,29,ok,ok,488,459,30,29,2014.798323437103,2005.1774489756724,-0.032569116157945305,-0.04986738967742812,-0.017298273519482814,-0.0001470077535332666,-0.0001959848522094489,-4.897709867618231e-05,0.11616487739745499,0.05589820609811088
30,1680,1710,1695.0,M0,30,ok,ok,500,470,30,29,2014.1732370228037,2004.959040111497,-0.04027008879747797,-0.05847633003789642,-0.018206241240418454,-0.00011400985452073083,-0.00018254640121373027,-6.853654669299945e-05,0.11954085822383083,0.05641845913325706
30,1680,1710,1695.0,M_local_fullfit,30,ok,ok,500,470,30,29,2014.1732370228037,2004.959040111497,-0.04077060670701302,-0.059210874353740096,-0.018440267646727078,-8.826745756450445e-05,-0.00015679346787935311,-6.852601031484867e-05,0.11951134529522565,0.05638749810853184
30,1710,1740,1725.0,M0,29,ok,ok,474,445,30,29,2013.6529415457865,2006.0435422206067,-0.03143552318081971,-0.05171722380030456,-0.020281700619484845,0.00015236711173963023,6.668894324459035e-05,-8.567816849503988e-05,0.13310875373830894,0.0830598382652794
30,1710,1740,1725.0,M_local_fullfit,29,ok,ok,474,445,30,29,2013.6529415457865,2006.0435422206067,-0.031706870192736034,-0.05221490022988835,-0.02050803003715232,0.0001825567342548174,9.689295240290622e-05,-8.566378185191119e-05,0.1330733036749192,0.08302517811828564
30,1740,1770,1755.0,M0,30,ok,ok,439,409,27,26,2019.0896490637226,2013.3991810735374,-0.014247998330853495,-0.038028395968200165,-0.02378039763734667,4.1252473539112345e-05,-8.484409611094675e-05,-0.00012609656965005908,0.12875803722709228,0.055384698246978725
30,1740,1770,1755.0,M_local_fullfit,30,ok,ok,439,409,27,26,2019.0896490637226,2013.3991810735374,-0.01404767066261636,-0.03802221415928735,-0.023974543496670993,7.607212580110029e-05,-5.0004236087745495e-05,-0.0001260763618888458,0.1287309438508074,0.05536179043635751
30,1770,1800,1785.0,M0,25,ok,ok,386,361,28,27,2013.185148497951,2009.4668688562656,0.0023229863283580213,-0.019930375008868444,-0.022253361337226465,6.087415520860357e-05,-8.203238306840672e-05,-0.0001429065382770103,0.12771751243451437,0.06000706437293489
30,1770,1800,1785.0,M_local_fullfit,25,ok,ok,386,361,28,27,2013.185148497951,2009.4668688562656,0.0026251184745547285,-0.019771161879393637,-0.022396280353948365,0.00010051317974981351,-4.236522901152718e-05,-0.00014287840876134068,0.12768126928463916,0.05997149739728227
30,1800,1830,1815.0,M0,0,ok,ok,347,347,26,26,2007.8547528055337,2007.8547528055337,-0.01653500216735223,-0.01653500216735223,0.0,-0.00010402240047747069,-0.00010402240047747069,0.0,0.06586903990737071,0.06586903990737071
30,1800,1830,1815.0,M_local_fullfit,0,ok,ok,347,347,26,26,2007.8547528055337,2007.8547528055337,-0.016104923033708342,-0.016104923033708342,0.0,-5.936985622569249e-05,-5.936985622569249e-05,0.0,0.06581484499528291,0.06581484499528291
30,1830,1860,1845.0,M0,0,ok,ok,348,348,25,25,2004.0175346293083,2004.0175346293083,-0.014686676180406682,-0.014686676180406682,0.0,-9.58900281644346e-05,-9.58900281644346e-05,0.0,0.06094453736391793,0.06094453736391793
30,1830,1860,1845.0,M_local_fullfit,0,ok,ok,348,348,25,25,2004.0175346293083,2004.0175346293083,-0.014060943984123652,-0.014060943984123652,0.0,-4.6081524667804965e-05,-4.6081524667804965e-05,0.0,0.06091480583222105,0.06091480583222105
30,1860,1890,1875.0,M0,0,ok,ok,321,321,23,23,2010.4383378878922,2010.4383378878922,-0.0016131123151747013,-0.0016131123151747013,0.0,-0.00021470901088105348,-0.00021470901088105348,0.0,0.05238378579674053,0.05238378579674053
30,1860,1890,1875.0,M_local_fullfit,0,ok,ok,321,321,23,23,2010.4383378878922,2010.4383378878922,-0.0002837620881425373,-0.0002837620881425373,0.0,-0.00015944829652923912,-0.00015944829652923912,0.0,0.05236012467529274,0.05236012467529274
30,1890,1920,1905.0,M0,0,ok,ok,301,301,22,22,2006.0582013990397,2006.0582013990397,-0.003923936093517652,-0.003923936093517652,0.0,-0.00017886007253291444,-0.00017886007253291444,0.0,0.05220973735179829,0.05220973735179829
30,1890,1920,1905.0,M_local_fullfit,0,ok,ok,301,301,22,22,2006.0582013990397,2006.0582013990397,-0.0023749282684108167,-0.0023749282684108167,0.0,-0.00011810098237499075,-0.00011810098237499075,0.0,0.052184222029789555,0.052184222029789555
30,1920,1950,1935.0,M0,0,ok,ok,277,277,21,21,2003.188248634026,2003.188248634026,-0.001373058900486465,-0.001373058900486465,0.0,-0.0002546087830045577,-0.0002546087830045577,0.0,0.05310113082709838,0.05310113082709838
30,1920,1950,1935.0,M_local_fullfit,0,ok,ok,277,277,21,21,2003.188248634026,2003.188248634026,0.0005138360905657478,0.0005138360905657478,0.0,-0.00018796191597768628,-0.00018796191597768628,0.0,0.053095458720423566,0.053095458720423566
30,1950,1980,1965.0,M0,0,ok,ok,316,316,21,21,2004.211611027412,2004.211611027412,-0.001636205542301003,-0.001636205542301003,0.0,-0.00022779388330849027,-0.00022779388330849027,0.0,0.05390874793430141,0.05390874793430141
30,1950,1980,1965.0,M_local_fullfit,0,ok,ok,316,316,21,21,2004.211611027412,2004.211611027412,0.0008506228342882258,0.0008506228342882258,0.0,-0.00015533843410574162,-0.00015533843410574162,0.0,0.05383239967947365,0.05383239967947365
30,1980,2010,1995.0,M0,0,ok,ok,338,338,21,21,2003.2303108722335,2003.2303108722335,0.0033040445019171458,0.0033040445019171458,0.0,-9.432745171334222e-05,-9.432745171334222e-05,0.0,0.057477822128004084,0.057477822128004084
30,1980,2010,1995.0,M_local_fullfit,0,ok,ok,338,338,21,21,2003.2303108722335,2003.2303108722335,0.006267641703815004,0.006267641703815004,0.0,-1.6139488742360177e-05,-1.6139488742360177e-05,0.0,0.0574121688648631,0.0574121688648631
30,2010,2040,2025.0,M0,0,ok,ok,326,326,21,21,2003.0772186937807,2003.0772186937807,0.0024883846737235676,0.0024883846737235676,0.0,-9.78738637465613e-05,-9.78738637465613e-05,0.0,0.052324308687206514,0.052324308687206514
30,2010,2040,2025.0,M_local_fullfit,0,ok,ok,326,326,21,21,2003.0772186937807,2003.0772186937807,0.00607050824196072,0.00607050824196072,0.0,-1.3799958477227424e-05,-1.3799958477227424e-05,0.0,0.052235953701457914,0.052235953701457914
