split,bin_width_px,v_start,v_end,v_center,unique_frame_count,bootstrap_reps,bootstrap_seed,slope_p05,slope_p50,slope_p95,slope_interval_width,slope_relative_interval,resampling_unit
validation,30,1170,1200,1185,6,500,20260814,0.290789744906,0.299161163462,0.304305502539,0.013515757633,0.0451788510132,frame
validation,30,1200,1230,1215,6,500,20260814,0.296483870763,0.299496256468,0.304002281745,0.00751841098134,0.0251035223946,frame
validation,30,1230,1260,1245,5,500,20260814,0.28870886064,0.299775039965,0.310600625205,0.0218917645656,0.0730273093054,frame
validation,30,1260,1290,1275,6,500,20260814,0.292178659431,0.298587398526,0.303833231365,0.0116545719331,0.039032363692,frame
validation,30,1290,1320,1305,6,500,20260814,0.291142951707,0.299428273007,0.302600262792,0.011457311085,0.0382639587437,frame
validation,30,1320,1350,1335,6,500,20260814,0.288681189603,0.298483748117,0.302334865532,0.0136536759288,0.0457434483953,frame
validation,30,1350,1380,1365,6,500,20260814,0.287694268006,0.298670988063,0.311314264132,0.0236199961261,0.0790836641996,frame
validation,30,1380,1410,1395,6,500,20260814,0.296338079011,0.299121066084,0.303344122712,0.00700604370084,0.0234221005981,frame
validation,30,1410,1440,1425,6,500,20260814,0.28245223941,0.299104846695,0.303287582092,0.020835342682,0.0696589938685,frame
validation,30,1440,1470,1455,6,500,20260814,0.281146651786,0.299191664599,0.302526477708,0.0213798259219,0.0714586282025,frame
validation,30,1470,1500,1485,5,500,20260814,0.28880577239,0.29933605604,0.311403454479,0.022597682089,0.075492683334,frame
validation,30,1500,1530,1515,5,500,20260814,0.289567071898,0.301287025605,0.310594851897,0.0210277799985,0.0697931812903,frame
validation,30,1530,1560,1545,5,500,20260814,0.289298065779,0.299097752536,0.311003566229,0.0217055004497,0.0725699215912,frame
validation,30,1560,1590,1575,5,500,20260814,0.289691180847,0.299152302242,0.31210254797,0.0224113671234,0.0749162448538,frame
validation,30,1590,1620,1605,6,500,20260814,0.289957856548,0.298389413373,0.303008184787,0.0130503282392,0.0437358956259,frame
validation,30,1620,1650,1635,6,500,20260814,0.296498181953,0.298728230856,0.310074370561,0.0135761886083,0.0454466207274,frame
