row_type,coordinate_system,bin_scale,frame_left,frame_right,matched_bin_count,matched_point_count,residual_delta_bias_mm,residual_delta_rmse_mm,residual_delta_p95_abs_mm,cross_frame_variance_mm2,within_frame_variance_mm2,cross_to_within_variance_ratio,pair_count,matched_bin_count_median,matched_pair_point_count_median,residual_delta_rmse_median_mm,residual_delta_rmse_p95_mm,cross_frame_variance_mm2_median,within_frame_variance_mm2_median,cross_to_within_variance_ratio_median
pair,sensor_v_overlap,1px_v,013,030,1766,1766,0.020051702191961753,0.0480628541498901,0.09291856682654148,0.0011550189745168041,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,031,2003,2003,0.01943287668739677,0.045965780792331,0.09020258702113391,0.0010564265019243125,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,032,2042,2042,0.04542015098738619,0.06570408267679399,0.11287629941666692,0.00215851324019949,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,033,2042,2042,0.027590131929537225,0.05285201837647237,0.09935072920677622,0.0013966679232334865,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,034,2042,2042,-0.0157248030015588,0.04525270395319389,0.08931803908248444,0.001023903607537705,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,035,1963,1963,0.10031723561721381,0.10845622964983367,0.16383643125370653,0.005881376874928731,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,036,1993,1993,0.061242243379407174,0.07839395396465418,0.13996926016610306,0.003072806009106159,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,015,1441,1441,0.024862685628525293,0.06467538155266594,0.11501623911024778,0.002091452489491461,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,016,1197,1197,-0.051859975946075054,0.06959529790119759,0.11808658241997522,0.0024217527449782185,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,017,1316,1316,0.002572118521339808,0.048745240821386565,0.09536575164791436,0.0011880492513674857,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,018,1412,1412,0.06313875133071845,0.10032025158089489,0.17335325961044531,0.005032076438627022,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,025,1195,1195,-0.01942512499349592,0.07334738697177963,0.14288740880433964,0.0026899195877939943,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,026,953,953,0.02704428271421681,0.08077825430327093,0.1624135998653471,0.0032625631841419543,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,027,1329,1329,-0.25089449416687837,0.33075235740604925,0.60480297966538,0.054698560964829473,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,028,1441,1441,0.06502245795342929,0.09524954406487761,0.18481347926806158,0.004536237822283531,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,029,1427,1427,-0.013123367587469278,0.05908095024057346,0.11766133894788598,0.0017452793406645586,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,030,1441,1441,0.007030488641234831,0.053438846034837575,0.1042383674990629,0.0014278551327675379,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,031,1074,1074,0.021240183184143616,0.04986510659666859,0.09297465765321646,0.0012432644279485605,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,032,1148,1148,0.03735523780012664,0.058336082669390894,0.11034296293418223,0.0017015492706050045,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,033,1156,1156,0.025964793126595477,0.05000991056302451,0.09090978714955941,0.001250495577260855,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,034,1195,1195,-0.022165747484112795,0.048124823920634933,0.09608973692656704,0.001157999338696058,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,035,1034,1034,0.10219607827808942,0.11326051864756322,0.17597527697999593,0.006413972542157508,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,014,036,1064,1064,0.054862164126891134,0.07212904571722116,0.12551672674391487,0.0026012996180384902,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,016,1217,1217,-0.090895964987873,0.1013016896120248,0.16330682499642524,0.005131016159125507,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,017,1336,1336,-0.02959706242718667,0.05416913012643158,0.10506131082963781,0.0014671473293271387,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,018,1432,1432,0.03632481095630309,0.1020965041176664,0.18191778258539223,0.005211848076524335,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,025,1215,1215,-0.05995397262704972,0.10079777883074093,0.19175290288265526,0.005080096108605482,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,026,973,973,-0.028296853843148204,0.08244284821172951,0.15189302843856245,0.0033984116106311356,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,027,1349,1349,-0.28802118425174417,0.38339458381621155,0.6766673033310571,0.07349570344980304,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,028,1471,1471,0.03978680943444664,0.07962324906194783,0.14674648641713536,0.003169930895590488,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,029,1447,1447,-0.04033032173262169,0.06734167780654787,0.1575603908112024,0.0022674507849004513,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,030,1490,1490,-0.016820790862601694,0.06292010142576934,0.1507430675039301,0.001979469581714551,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,031,1094,1094,-0.024370812838800066,0.0655348121310792,0.12612807179852106,0.0021474058005279224,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,032,1168,1168,-0.003960091666713839,0.054835599820326306,0.1064185166403337,0.001503471503827485,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,033,1176,1176,-0.01564518891149789,0.06008538476883617,0.1123785876578067,0.0018051267314095445,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,034,1215,1215,-0.061472878999348536,0.07966006291575399,0.147221603204828,0.003172862811870942,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,035,1054,1054,0.05355911734696844,0.08297849598282842,0.14317334915611116,0.003442715397786136,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,015,036,1084,1084,0.009314176310249217,0.06674173852151355,0.1420959843210568,0.0022272298304370428,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,017,1343,1343,0.06748410576875592,0.08607263849961708,0.1700962198615924,0.0037042495491428824,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,018,1859,1859,0.09978385249881856,0.1255474527124689,0.19033971297876107,0.007881081441294806,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,025,1825,1825,0.005834021404387655,0.07121508837467687,0.13219660665810515,0.002535794406106518,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,026,1852,1852,0.029328011900092436,0.08888954154443966,0.16870726468676128,0.003950675297990333,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,027,1281,1281,-0.26088814404447613,0.3243088993000806,0.5511152144499437,0.05258813108261491,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,028,2030,2030,0.09613439321180263,0.11936634009037538,0.20593608437409675,0.007124161573285577,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,029,1957,1957,0.032985050150230476,0.058401354868893994,0.0989987003363316,0.001705359125261244,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,030,1850,1850,0.05222320706351906,0.07062612981282941,0.115703338040465,0.0024940251061693155,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,031,1973,1973,0.04231175176316337,0.07163169150413308,0.12451176316362544,0.0025655496138716457,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,032,2047,2047,0.07015679974202131,0.08719657239757336,0.14714740325203263,0.0038016211189426264,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,033,2055,2055,0.05280092596088976,0.07908260772398584,0.1391847313654556,0.0031270294222129126,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,034,2094,2094,0.010089852973389317,0.05387800406084048,0.10337591375589247,0.0014514196607899714,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,035,1933,1933,0.12121493624910772,0.13566623700919386,0.21524281800072625,0.009202663932117383,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,016,036,1963,1963,0.0831233749211305,0.10408620338584336,0.18401954374220492,0.005416968867639575,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,018,1462,1462,0.05277189430948504,0.09907325177524336,0.17202818921778656,0.00490775460866038,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,025,1341,1341,-0.04232819916857317,0.09258753187661602,0.19606232077816182,0.004286225529501694,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,026,1099,1099,-0.0001531942788242374,0.0811029581758967,0.15935603865837256,0.003288844912440625,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,027,1400,1400,-0.28160433421445913,0.37396472131325137,0.6584055687255271,0.06992480639344889,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,028,1462,1462,0.05582393236779624,0.09077130197532403,0.1667155036774123,0.004119714631147731,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,029,1462,1462,-0.021237509627318345,0.061065284991184354,0.13471053621518278,0.0018644845155272828,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,030,1462,1462,-0.0015415438817715159,0.057640789701834866,0.1224601108405958,0.0016612303187255762,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,031,1220,1220,0.0010284812363360082,0.05635223086837453,0.10529717181685476,0.0015877869619212916,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,032,1294,1294,0.02098142075150168,0.054850146939673036,0.09271135375955138,0.0015042693096518618,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,033,1302,1302,0.009461238644133865,0.05161031865669328,0.09559594608017051,0.0013318124959227112,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,034,1341,1341,-0.03708887159703721,0.05947202777904269,0.1244540004256427,0.0017684610440756126,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,035,1180,1180,0.08104070543409915,0.0994536356127489,0.16558787762628105,0.004945512818296719,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,017,036,1210,1210,0.036093307727371335,0.0685515437618851,0.13059946935441544,0.0023496570760688246,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,025,1825,1825,-0.09595629944879247,0.12372299862773029,0.1950853729691976,0.0076536901947186755,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,026,1615,1615,-0.04976664310080831,0.10035613406474499,0.2093434103323409,0.005035676822210534,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,027,1413,1413,-0.3348843629395769,0.39268711454881994,0.664215427656529,0.07710158496633901,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,028,2074,2074,-0.003391429789501152,0.07926166067088854,0.1526983902610389,0.0031412054261535393,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,029,2074,2074,-0.07298891327103854,0.09970006149616191,0.17317763989982757,0.004970051131169233,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,030,2065,2065,-0.05493189736090511,0.08451557897548236,0.1485801101346489,0.003571441544780497,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,031,1736,1736,-0.043223196724745686,0.07568395033823419,0.12926621793389192,0.0028640301694001498,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,032,1810,1810,-0.018603299364368272,0.0674038443002746,0.11716257744518253,0.00227163911322783,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,033,1818,1818,-0.03550112728713435,0.07496671073659536,0.12763974506082018,0.0028100038593321807,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,034,1857,1857,-0.07917722060313255,0.10162275515182954,0.15547043716793948,0.005163592182324349,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,035,1696,1696,0.03980173496675005,0.07316405008415208,0.13659279428741275,0.0026764891123581573,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,018,036,1726,1726,-0.002500113525013752,0.0711008648244345,0.13754781471363048,0.0025276664893912545,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,026,1583,1583,0.041473339846356816,0.08447656706655006,0.15963404762815847,0.0035681451916746653,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,027,1279,1279,-0.28888008951069155,0.3366505969808724,0.5166214220904254,0.056666812223788894,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,028,1825,1825,0.095670807109644,0.1160073335898387,0.19540081609682505,0.0067288507233120584,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,029,1825,1825,0.030356666094599798,0.05983120781910026,0.10846665329122132,0.0017898867145461819,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,030,1825,1825,0.04707451568935939,0.06853538945633064,0.11930260934619408,0.0023485498039654586,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,031,1704,1704,0.046921924404198845,0.07341415753856421,0.13751286246979133,0.002694819263548563,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,032,1778,1778,0.07496995251126908,0.0956791772615796,0.16051696672713947,0.0045772524807263845,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,033,1786,1786,0.05877490153559798,0.08362290063563892,0.1406427438310252,0.0034963947553589693,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,034,1825,1825,0.01591224092905587,0.061982580495069224,0.10948090292254993,0.001920920142413868,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,035,1664,1664,0.12880629460991275,0.13995628556698878,0.20549311311671534,0.009793880934854256,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,025,036,1694,1694,0.08679133042248507,0.10949819765464044,0.18000387254829664,0.005994927644807353,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,027,1037,1037,-0.3904975268616801,0.42153100583634245,0.600932246961814,0.08884419444069928,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,028,1786,1786,0.061836661807490076,0.09626636594330461,0.1824710361877718,0.0046336066059651185,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,029,1713,1713,-0.003806874797257825,0.06680933484230468,0.12531424386488765,0.0022317436110355937,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,030,1606,1606,0.005966699479133715,0.06503531080645962,0.12489107136908552,0.002114795825846402,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,031,1979,1979,0.010495958612166576,0.059412947572216095,0.12056531865824871,0.0017649491696094493,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,032,1979,1979,0.03686127067934677,0.0769339350770451,0.1508378059318604,0.002959415183219495,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,033,1948,1948,0.017668319821899377,0.06652001325550753,0.13433685118642844,0.0022124560817564495,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,034,1940,1940,-0.02466109672142278,0.06941856260741609,0.15264147677726314,0.0024094684172398743,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,035,2015,2015,0.08872361148375782,0.10747038810526609,0.1813090253405618,0.00577494215974826,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,026,036,1965,1965,0.04895572781131529,0.08828916446972218,0.17167599478612366,0.0038974882813808264,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,028,1413,1413,0.3393992464512939,0.40870354541013093,0.6413940165803378,0.08351929401540548,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,029,1413,1413,0.2613633695261942,0.34630024579769164,0.5585603124772227,0.059961930119770815,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,030,1413,1413,0.28135399950581935,0.3567069877226521,0.5768127347582219,0.06361993754508413,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,031,1158,1158,0.3597236225183648,0.39131188452910487,0.5928281763741817,0.07656249548685976,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,032,1232,1232,0.36056325896504254,0.3993979168264858,0.633803384817404,0.07975934798266822,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,033,1240,1240,0.3472121966521145,0.388828807439644,0.6249066560628532,0.07559392074746787,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,034,1279,1279,0.29121478319060057,0.34379852810758,0.5804534979629757,0.05909871396446924,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,035,1118,1118,0.4491811595298442,0.4728639528043241,0.6777252297833741,0.111800158930865,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,027,036,1148,1148,0.39689556806389314,0.4273778996395143,0.6614848702305197,0.09132593455014137,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,029,2187,2187,-0.06917375196420669,0.09011635519560252,0.1661744798851155,0.004060478736869998,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,030,2104,2104,-0.05090662210444121,0.07651043768848693,0.14771889710246644,0.0029269235376419207,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,031,1907,1907,-0.051325604323422765,0.07740102161708008,0.14593049573010144,0.002995459073683849,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,032,1981,1981,-0.022880953892495653,0.06744620098138467,0.1394994465395419,0.0022744950134106668,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,033,1989,1989,-0.04111672285177135,0.07788068949239538,0.14889501216689702,0.0030327008979054515,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,034,2028,2028,-0.08268603256051157,0.10186230229533977,0.18070436649121802,0.005187964314453591,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,035,1867,1867,0.028737648037495147,0.06727624660197312,0.13130720530511228,0.0022630466784247503,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,028,036,1897,1897,-0.01076429832806101,0.07000044855645372,0.13665630541885748,0.0024500313990523624,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,029,030,2080,2080,0.018443423259017055,0.0370388057610241,0.07218617098951968,0.0006859365661014361,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,029,031,1834,1834,0.01486538382721338,0.04231700215603282,0.08248688125688187,0.0008953643357368432,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,029,032,1908,1908,0.042719958572212814,0.05912781035907249,0.10287556277831576,0.00174804897892922,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,029,033,1916,1916,0.024700842486125946,0.05107149153343839,0.09568141294121063,0.0013041486237250343,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,029,034,1955,1955,-0.016209415909675035,0.040410585128754194,0.07845556662126647,0.0008165076952241447,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,029,035,1794,1794,0.09541966423815518,0.10352198278741602,0.156419201557299,0.00535840046011903,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,029,036,1824,1824,0.0552513729893844,0.07586369299619623,0.14232739787587884,0.0028776499575105564,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,030,031,1727,1727,0.0016290099853590834,0.03670703839208043,0.07109341725638829,0.0006737033337588333,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,030,032,1801,1801,0.02809438269662603,0.048009737106306606,0.09146314476262378,0.0011524674285083366,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,030,033,1809,1809,0.011565644965192346,0.042933187103701094,0.07296318618514773,0.000921629277440703,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,030,034,1848,1848,-0.03130492094668981,0.04791531356270051,0.08826424477558674,0.001147938636905956,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,030,035,1687,1687,0.08416331657231592,0.09157922449199962,0.14029199772216008,0.0041933771792780315,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,030,036,1717,1717,0.04204085805106534,0.06508351642827818,0.12622251519813427,0.0021179320553349782,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,031,032,2100,2100,0.026203542208749722,0.04693587487862165,0.08536360458663071,0.0011014881753108135,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,031,033,2069,2069,0.008914256348946407,0.040271205558664515,0.07458933226767364,0.0008108849985741058,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,031,034,2061,2061,-0.03514075118818393,0.050780780023862146,0.10159923664781507,0.0012893438099159382,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,031,035,2060,2060,0.08000493439233,0.08649531634111522,0.13380193135009347,0.0037407198744747964,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,031,036,2076,2076,0.04082274020460504,0.06253947727392879,0.11992200173391739,0.0019555931088481283,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,032,033,2143,2143,-0.016723868533487802,0.043675525146855645,0.07863578240449186,0.0009537757484268099,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,032,034,2135,2135,-0.061567150608703394,0.0716463090586535,0.12080972263636336,0.0025665968008640474,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,032,035,2060,2060,0.053613084593847886,0.06611322624111185,0.115083308383847,0.0021854793420042207,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,032,036,2076,2076,0.014303959436965824,0.05029890538418312,0.09942083835571686,0.001264989941423503,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,033,034,2143,2143,-0.04480033548496648,0.05959721757348539,0.10650300089659161,0.001775914171250678,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,033,035,2029,2029,0.07211109808391264,0.08173762032972026,0.1267392287874733,0.0033405192885827494,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,033,036,2059,2059,0.03230214184486125,0.05691337794894029,0.10290698826543386,0.0016195662947794613,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,034,035,2021,2021,0.11553595369676582,0.1207166983324619,0.17324952584851028,0.007286260628145306,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,034,036,2051,2051,0.07624647504873758,0.08986503939785118,0.15841657711199247,0.004037862652988672,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,035,036,2046,2046,-0.040291504897246165,0.06102311901273764,0.11019356867620655,0.0018619105270213708,nan,nan,,,,,,,,
aggregate,sensor_v_overlap,1px_v,,,,,,,,,,,435,1432.0,1432.0,0.0761058883454995,0.33879497631888433,0.002896053120428819,nan,nan
