candidate_weighting,metric_weighting,region,v_min_px,v_max_px,sample_count,invalid_count,before_bias_mm,before_mae_mm,before_rmse_mm,before_p95_abs_mm,before_residual_energy,after_bias_mm,after_mae_mm,after_rmse_mm,after_p95_abs_mm,after_residual_energy,explained_fraction
v_region_equal,frame_equal,bin_2100_2399,2100,2400,1561,0,-0.0930666137189,0.0954954272722,0.108885450842,0.179099752059,18.0993109585,0.00599373637643,0.0175581425594,0.0212795928844,0.0378621987319,0.691271996668,0.961806723015
v_region_equal,frame_equal,bin_2400_2699,2400,2700,1759,0,-0.11061886776,0.124046560441,0.142061446516,0.24052023172,36.0232015452,-0.000405204321935,0.0256449023098,0.0311977117579,0.052981202587,1.73730202305,0.951772692361
v_region_equal,frame_equal,bin_2700_2999,2700,3000,1980,0,-0.229949836303,0.295943184205,0.308161049877,0.410228368583,193.435261468,-0.0147381043086,0.0361478870596,0.0451021067447,0.0970931911433,4.1435617154,0.978579077651
v_region_equal,frame_equal,extrap_top_v_lt_242,0,241.997693497,1141,0,0.30313726771,0.315218808272,0.392308392434,0.730880570828,162.075187525,0.0269943075703,0.048916628079,0.0591629063167,0.100078324023,3.68604247442,0.97725720679
v_region_equal,frame_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.248499816585,0.30080875986,0.313207026879,0.412384234489,181.194136487,-0.0181759950917,0.0356790675551,0.0442170809597,0.0952091762951,3.61128100151,0.980069548212
v_region_equal,v_region_equal,top_0_299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.026398866652,0.0481287392894,0.0584798514086,0.0969717726195,6.00670010169,0.97625338989
v_region_equal,v_region_equal,middle_300_2699,300,2700,13979,0,-0.0780251129459,0.1073157933,0.130961775974,0.241230912066,240.991945252,-0.00274426851837,0.0222389122252,0.0272718816763,0.0511936788156,10.4506577055,0.956634825722
v_region_equal,v_region_equal,bottom_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.0043310818649,0.0424962790871,0.0530113967063,0.103430504673,4.93584964867,0.969188862902
v_region_equal,v_region_equal,bin_0000_0299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.026398866652,0.0481287392894,0.0584798514086,0.0969717726195,6.00670010169,0.97625338989
v_region_equal,v_region_equal,bin_0300_0599,300,600,1900,0,-0.021777677273,0.113925073127,0.148369931403,0.345094914097,38.6647512268,-0.0143314880256,0.0271570054817,0.0344117924321,0.0706869728835,2.07987874951,0.946207367602
v_region_equal,v_region_equal,bin_0600_0899,600,900,1717,0,-0.131947252677,0.170822249627,0.185203494912,0.304113729188,60.2451075645,-0.0238878215007,0.0278553688579,0.0330962522688,0.0700119448067,1.92389366618,0.96806556177
v_region_equal,v_region_equal,bin_0900_1199,900,1200,1875,0,-0.0870323329374,0.105988705592,0.133346624065,0.255862191337,31.2311142235,-0.0077116195311,0.0228206606224,0.0270248465192,0.0522348730232,1.28277326733,0.958926432847
v_region_equal,v_region_equal,bin_1200_1499,1200,1500,1490,0,-0.00496585226374,0.0602185663041,0.071186242252,0.125502174831,8.90052377939,0.0113629772285,0.0206902779925,0.0241577954398,0.0439759552464,1.02503342501,0.884834482732
v_region_equal,v_region_equal,bin_1500_1799,1500,1800,1945,0,-0.0935593562295,0.0997221105906,0.118154058019,0.20446276614,24.5200139373,0.000330818258756,0.0180033437,0.0215445789844,0.0360911752989,0.815266227181,0.966750988427
v_region_equal,v_region_equal,bin_1800_2099,1800,2100,1732,0,-0.0705829132632,0.0782106456986,0.0954708148369,0.17466533717,16.0090177794,0.00677517185576,0.0197644498378,0.0237276347124,0.0387355530488,0.988854339986,0.938231417217
v_region_equal,v_region_equal,bin_2100_2399,2100,2400,1561,0,-0.105078562403,0.107941641103,0.123340201836,0.223774725707,26.719771385,0.00260974463052,0.0174545435822,0.0214697058592,0.0393690051912,0.809609540868,0.969699982488
v_region_equal,v_region_equal,bin_2400_2699,2400,2700,1759,0,-0.10925695652,0.121697354357,0.140560508402,0.242342571352,34.7016453557,0.00289806893699,0.0241656477268,0.0294695038381,0.0507686309683,1.52534848941,0.956043914524
v_region_equal,v_region_equal,bin_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.0043310818649,0.0424962790871,0.0530113967063,0.103430504673,4.93584964867,0.969188862902
v_region_equal,v_region_equal,extrap_top_v_lt_242,0,241.997693497,1141,0,0.310697812626,0.322846891336,0.396769748752,0.716922558465,174.002008827,0.0267209228073,0.0509840775839,0.0608373207889,0.0989007620356,4.09088543339,0.976489435605
v_region_equal,v_region_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.193657385766,0.289713215891,0.307258672468,0.424236186474,143.907134949,-0.0106412408083,0.0404975466545,0.0507535495001,0.100974342103,3.92651144956,0.972714963362
