row_v_px,yg_mm,raw_mean_z_mm,retained_trend_z_mm,bias_mm,sample_count,repeatability_sigma_mm
1738.0,-21.8675585,-0.075628,-0.0437773343684225,-0.0318506656315775,2,0.030646007896624968
1739.0,-21.964242,-0.0643345,-0.04384481727144778,-0.02048968272855222,2,0.031003096821124176
1740.0,-22.061187,-0.0644855,-0.04391248269557688,-0.020573017304423125,2,0.03286985872345666
1741.0,-22.158231999999998,-0.0689135,-0.043980217917451214,-0.02493328208254879,2,0.031168559807921832
1742.0,-22.2552875,-0.0737805,-0.04404796046808881,-0.02973253953191119,2,0.024332251447410285
1743.0,-22.352407,-0.0812995,-0.044115747689283356,-0.03718375231071664,2,0.016815706363397284
1744.0,-22.4495325,-0.0889595,-0.04418353909834262,-0.04477596090165738,2,0.013206633352221149
1745.0,-22.5465915,-0.09375700000000001,-0.0442512840919013,-0.049505715908098706,2,0.01714592523021141
1746.0,-22.6434715,-0.0910425,-0.04431890414749598,-0.04672359585250402,2,0.02533068622244569
1747.0,-22.740001499999998,-0.0738375,-0.044386279910982304,-0.029451220089017696,2,0.028293463635617324
1748.0,-22.836461999999997,-0.0539585,-0.044453607165035686,-0.009504892834964314,2,0.026302250939796004
1749.0,-22.933208,-0.046018,-0.04452113369165174,-0.001496866308348263,2,0.025634035031574725
1750.0,-23.030256,-0.050494,-0.04458887100745844,-0.005905128992541558,2,0.023693734023998835
1751.0,-23.1273145,-0.0553365,-0.044656615652028386,-0.01067988434797161,2,0.01257447988984037
1752.0,-23.2241765,-0.052194000000000004,-0.04472422314402893,-0.007469776855971076,2,0.0019148451634531673
1753.0,-23.3209885,-0.0471225,-0.044791795737156845,-0.002330704262843153,2,0.008805600746116075
1754.0,-23.4179655,-0.048653,-0.04485948349656442,-0.0037935165034355817,2,0.0035666466043049456
1755.0,-23.515079999999998,-0.0556555,-0.0449272672278717,-0.010728232772128296,2,0.006101624414858722
1756.0,-23.6120565,-0.057122,-0.044994954638290556,-0.012127045361709443,2,0.007553314636634698
1757.0,-23.70874,-0.0470835,-0.04506243754131583,-0.002021062458684171,2,0.0030426804794457148
1758.0,-23.8053065,-0.0325735,-0.04512983878097917,0.01255633878097917,2,0.0005593214639185592
1759.0,-23.902124,-0.027988,-0.04519741521298307,0.017209415212983074,2,0.002196273662365417
1760.0,-23.9992035,-0.033545,-0.045265174515079526,0.011720174515079528,2,0.0011752114703320398
1761.0,-24.096334,-0.041014999999999996,-0.04533296941402605,0.004317969414026054,2,0.006021721348584641
1762.0,-24.193464,-0.048401,-0.04540076396398385,-0.0030002360360161517,2,0.014359924512336407
1763.0,-24.2905565,-0.054281499999999996,-0.04546853233978719,-0.008812967660212806,2,0.017329065886538715
1764.0,-24.387573,-0.057206999999999994,-0.04553624766930413,-0.011670752330695866,2,0.014802573357359187
1765.0,-24.4844795,-0.0560005,-0.04560388622130131,-0.010396613778698695,2,0.0129987439585523
1766.0,-24.5812755,-0.050639,-0.04567144764678999,-0.004967552353210017,2,0.012942882522838562
1767.0,-24.678,-0.042696,-0.045738959166890816,0.0030429591668908185,2,0.00910612112812036
1768.0,-24.774680500000002,-0.033213,-0.04580643997598373,0.01259343997598373,2,0.00021213203435596054
