scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
136,2164.8333973810077,0.00836080731636371,nan,0.0,1.0,0.0,False
137,2164.7629782408476,0.0064718382496660775,nan,0.0,1.0,0.0,False
138,2164.717199996114,0.021029233284783344,nan,0.0,1.0,0.0,False
139,2164.698105752468,0.02448352576846345,nan,0.0,1.0,0.0,False
140,2164.6949676275253,0.018877404860635393,nan,0.0,1.0,0.0,False
141,2164.6871585547924,0.011959842614542356,nan,0.0,1.0,0.0,False
142,2164.6669011563063,0.008156700665737577,nan,0.0,1.0,0.0,False
143,2164.6602141708136,0.0066281187639444725,nan,0.0,1.0,0.0,False
144,2164.6792287528515,0.005531478839115265,nan,0.0,1.0,0.0,False
145,2164.700911909342,0.003470245065841482,nan,0.0,1.0,0.0,False
146,2164.6913928985596,1.8966081829902315e-06,nan,0.0,1.0,0.0,False
147,2164.6472320258617,0.00267156228656004,nan,0.0,1.0,0.0,False
148,2164.5992604494095,0.00557741890399214,nan,0.0,1.0,0.0,False
149,2164.5899441093206,0.013864943387507532,nan,0.0,1.0,0.0,False
150,2164.638185530901,0.021990371091650026,nan,0.0,1.0,0.0,False
151,2164.686255261302,0.02263603973741267,nan,0.0,1.0,0.0,False
152,2164.6940144002438,0.016808289626690072,nan,0.0,1.0,0.0,False
153,2164.672961205244,0.005254405457004648,nan,0.0,1.0,0.0,False
154,2164.6892645061016,0.006472280791575442,nan,0.0,1.0,0.0,False
155,2164.7403299063444,0.013166106492348398,nan,0.0,1.0,0.0,False
156,2164.785154297948,0.01624057157724833,nan,0.0,1.0,0.0,False
157,2164.8029565662146,0.020268840917374048,nan,0.0,1.0,0.0,False
158,2164.7812342196703,0.0234927165802451,nan,0.0,1.0,0.0,False
159,2164.7293118685484,0.02193690781431396,nan,0.0,1.0,0.0,False
160,2164.6644904464483,0.01812847643602106,nan,0.0,1.0,0.0,False
161,2164.6036171913147,0.018629834272482403,nan,0.0,1.0,0.0,False
162,2164.566562563181,0.025813764601164288,nan,0.0,1.0,0.0,False
163,2164.5901221334934,0.005380255946658178,nan,0.0,1.0,0.0,False
164,2164.6049554795027,0.03719705940150187,nan,0.0,1.0,0.0,False
165,2164.6437539607286,0.03213821532158777,nan,0.0,1.0,0.0,False
166,2164.6660158336163,0.026100278877341346,nan,0.0,1.0,0.0,False
167,2164.6603899896145,0.02380306489925507,nan,0.0,1.0,0.0,False
168,2164.6135943681,0.023992578203584303,nan,0.0,1.0,0.0,False
169,2164.5411121100187,0.02259566305653923,nan,0.0,1.0,0.0,False
170,2164.517697095871,0.013221044909382348,nan,0.0,1.0,0.0,False
171,2164.459170743823,0.0009350489076384395,nan,0.0,1.0,0.0,False
172,2164.3937287777662,0.008339870869365922,nan,0.0,1.0,0.0,False
173,2164.291945800185,0.013667527549082504,nan,0.0,1.0,0.0,False
174,2164.1705513969064,0.014813300162563287,nan,0.0,1.0,0.0,False
175,2164.094975512475,0.012047471180952568,nan,0.0,1.0,0.0,False
176,2164.058843774721,0.007553645117997482,nan,0.0,1.0,0.0,False
177,2164.02027997002,0.0020633779941917753,nan,0.0,1.0,0.0,False
178,2163.9881864939816,0.0016636829661502675,nan,0.0,1.0,0.0,False
179,2163.9852185887285,0.002575560326730827,nan,0.0,1.0,0.0,False
180,2163.996963116573,0.0034827886923572827,nan,0.0,1.0,0.0,False
181,2164.000377607532,0.006543169815137242,nan,0.0,1.0,0.0,False
182,2163.9888176470995,0.009405387980747866,nan,0.0,1.0,0.0,False
183,2163.969737429172,0.008263611415341524,nan,0.0,1.0,0.0,False
184,2163.967245804146,0.0027730650686644326,nan,0.0,1.0,0.0,False
185,2163.9892421690747,0.00024140002611319346,nan,0.0,1.0,0.0,False
186,2164.0170796038583,0.0009655935190076941,nan,0.0,1.0,0.0,False
187,2164.042604515329,0.0015487886814760465,nan,0.0,1.0,0.0,False
188,2164.0723106749356,0.0014770310377082176,nan,0.0,1.0,0.0,False
189,2164.0988002046943,0.0026474226790754256,nan,0.0,1.0,0.0,False
190,2164.098845321685,0.003974484693069754,nan,0.0,1.0,0.0,False
191,2164.0664449073374,0.0010344469814953193,nan,0.0,1.0,0.0,False
192,2164.0277662379667,0.008141355261612564,nan,0.0,1.0,0.0,False
193,2164.0091271959245,0.01942016407322459,nan,0.0,1.0,0.0,False
194,2164.0053631551564,0.029078217142439203,nan,0.0,1.0,0.0,False
195,2163.98957355367,0.03521535212155659,nan,0.0,1.0,0.0,False
196,2163.9450572049245,0.03633718861780572,nan,0.0,1.0,0.0,False
197,2163.869389448315,0.029766090588629442,nan,0.0,1.0,0.0,False
198,2163.7795263305306,0.016740464810723915,nan,0.0,1.0,0.0,False
199,2163.708215624094,0.006259818528232025,nan,0.0,1.0,0.0,False
200,2163.657955214381,0.003232979382149404,nan,0.0,1.0,0.0,False
201,2163.6261685341597,0.005846926926795052,nan,0.0,1.0,0.0,False
202,2163.6303029209375,0.011384222031004821,nan,0.0,1.0,0.0,False
203,2163.6862316429615,0.01589644255915688,nan,0.0,1.0,0.0,False
204,2163.7788433507085,0.017143325462215298,nan,0.0,1.0,0.0,False
205,2163.8269217535853,0.014741460859276467,nan,0.0,1.0,0.0,False
206,2163.794009782374,0.005209508526628418,nan,0.0,1.0,0.0,False
207,2163.736139640212,0.008441824095913776,nan,0.0,1.0,0.0,False
