bin_width_px,v_start_px,v_end_px,v_center_px,region,model,status,unique_frame_count,point_count,lambda_ref_mm,lambda_min_mm,lambda_max_mm,lambda_span_mm,crossframe_median_lambda_span_mm,b0_offset_only_mm,b0_mm,b1_mm_per_mm,design_condition_number_standardized,corr_lambda_residual,total_energy,offset_remaining_energy,depth_remaining_energy,offset_explained_fraction,offset_plus_depth_explained_fraction,incremental_depth_explained_fraction,offset_rmse_mm,depth_rmse_mm,depth_usable,bootstrap_count,b0_p05_mm,b0_p50_mm,b0_p95_mm,b1_p05_mm_per_mm,b1_p50_mm_per_mm,b1_p95_mm_per_mm,b1_bootstrap_sign_consistency,b1_loo_min_mm_per_mm,b1_loo_max_mm_per_mm,b1_loo_sign_consistency,b1_stable,row_type,total_energy_frame_equal,offset_remaining_energy_frame_equal,offset_plus_depth_remaining_energy_frame_equal,before_rmse_mm,offset_plus_depth_rmse_mm,depth_rmse_reduction_vs_offset_fraction,frame_mean_std_before_mm,frame_mean_std_after_offset_mm,frame_mean_std_after_offset_plus_depth_mm
30,2040,2070,2055.0,middle_formal,M0,depth_informative,21,316,681.814189125951,643.1554970587453,712.109039378313,68.95354231956776,68.9274970965231,-0.006576799972594381,-0.00636033774442284,-0.0006703708063244667,1.0307206066408419,-0.26866478229940155,0.04993289947462566,0.0490245592191558,0.044978722414399805,0.018191217914983127,0.0992166910464195,0.08102547313143638,0.04831669297416577,0.0462800596855193,True,500,-0.020371041275663908,-0.005203490923330661,0.010275044941658902,-0.001290686749347243,-0.0006954116745993984,-0.0001291298305177489,0.98,-0.0009372418998593252,-0.0004853997794683097,1.0,True,,,,,,,,,,
30,2040,2070,2055.0,middle_formal,M_current29_circular,depth_informative,21,316,681.814189125951,643.1554970587453,712.109039378313,68.95354231956776,68.9274970965231,0.0021701628264348518,0.0022674493825467408,-0.00030129074996664283,1.0307206066408419,-0.1159699861985517,0.04575678917127249,0.04565788743071446,0.04484064713654111,0.0021614659234027167,0.02002199130061688,0.017860525377214134,0.046628157970783145,0.0462089700303292,True,500,-0.011427808872701985,0.003310665881425332,0.017973209538953743,-0.0009412112658026496,-0.0003064946337952891,0.0002954014901275197,0.79,-0.0005669722574888527,-0.00011694247280198319,1.0,False,,,,,,,,,,
30,2070,2100,2085.0,middle_formal,M0,depth_informative,21,308,682.6039060510441,643.1794965419118,712.0819348065623,68.90243826465053,68.88025934928794,-0.02094153639754872,-0.021479048337824845,-0.0012351029614689807,1.0361230845215346,-0.4428886336199955,0.09531164747542457,0.08610214059493757,0.07223606889272734,0.096625198749834,0.24210659655890543,0.14548139780907152,0.06403203833310529,0.058649917343638155,True,500,-0.03868338257991013,-0.020872419047941074,-0.0014084412749557108,-0.0022036051510091344,-0.001249058787449014,-0.000541358569086936,0.99,-0.001507149868344419,-0.0008275853774217627,1.0,True,,,,,,,,,,
30,2070,2100,2085.0,middle_formal,M_current29_circular,depth_informative,21,308,682.6039060510441,643.1794965419118,712.0819348065623,68.90243826465053,68.88025934928794,-0.011724805991413073,-0.012089797068684361,-0.0008386819467042025,1.0361230845215346,-0.33360178433949916,0.08126389976849537,0.07837700718223357,0.07198346249932787,0.03552490828628663,0.11420122952018807,0.07867632123390138,0.0610920488873079,0.05854727942901722,True,500,-0.02871422596527273,-0.011119057600008284,0.00860896681643578,-0.001876100146321787,-0.0008375646258957196,9.010881326737665e-05,0.934,-0.001109372552417056,-0.0004322580204194146,1.0,False,,,,,,,,,,
30,2100,2130,2115.0,middle_formal,M0,depth_informative,21,278,684.0564307227778,643.1942861525295,712.05491687457,68.86063072204058,68.82835315597504,-0.011621534431573413,-0.012822893835432806,-0.0006503193757925685,1.1145275632896139,-0.26472352111232,0.07592850810174169,0.07309224678831253,0.06919241866327579,0.03735436642095835,0.08871620958810056,0.05136184316714215,0.05899646752472418,0.057401019844630016,True,500,-0.02970405342077045,-0.012476102169501423,0.006885012987640952,-0.001417305298595591,-0.0006050659333523233,-3.1701154161951996e-05,0.954,-0.0008850817302476899,-0.0004298156003204711,1.0,True,,,,,,,,,,
30,2100,2130,2115.0,middle_formal,M_current29_circular,depth_informative,21,278,684.0564307227778,643.1942861525295,712.05491687457,68.86063072204058,68.82835315597504,-0.0019034059228985388,-0.002323888572839422,-0.00022761549421655407,1.1145275632896139,-0.13564946466332062,0.06961911062118994,0.0695430285849361,0.06906528405454238,0.0010928326371162367,0.00795509396351013,0.006862261326393908,0.05754626651450867,0.057348261091477774,True,500,-0.02059339353801647,-0.0020279504595523056,0.017047541695768064,-0.00111935328035487,-0.000216495526754673,0.0003808380505818009,0.702,-0.00046105640207959715,-7.806500279931628e-06,1.0,False,,,,,,,,,,
30,2130,2160,2145.0,middle_formal,M0,depth_informative,21,288,684.7185883196705,643.22167515201,712.0318476870722,68.81017253506218,68.77685731434383,-0.021766286761652424,-0.023761350801398705,-0.0007919206202413724,1.1995068270193496,-0.275424476647708,0.1313555293342097,0.12140633330700948,0.11552245100193391,0.07574249883220618,0.12053606279482498,0.04479356396261878,0.07603455771555755,0.07416919235996969,True,500,-0.048114772706258115,-0.02331017323709996,-0.001069434592273364,-0.0016646391306286588,-0.0008323845180648837,7.275802362457522e-05,0.938,-0.0011500128022501896,-0.0005362130181047158,1.0,False,,,,,,,,,,
30,2130,2160,2145.0,middle_formal,M_current29_circular,depth_informative,21,288,684.7185883196705,643.22167515201,712.0318476870722,68.81017253506218,68.77685731434383,-0.011504328353963093,-0.012361532948346044,-0.0003402587488589268,1.1995068270193496,-0.16859009584927312,0.11932851054801286,0.11654916955962108,0.1154629458560866,0.023291508254211224,0.032394309408319555,0.009102801154108317,0.07449805672109878,0.0741500877744356,True,500,-0.03631457595080136,-0.011531576375133253,0.01464042405309691,-0.0012008167847980587,-0.00038809506465436365,0.00046180718737363566,0.76,-0.0006983076138163024,-8.431225066288333e-05,1.0,False,,,,,,,,,,
30,2160,2190,2175.0,middle_formal,M0,depth_informative,21,245,685.6815217584915,643.2586282298711,712.002863484813,68.74423525494194,68.7224950030311,-0.013604204206483108,-0.01671215216086872,-0.0009117841769399794,1.239904050655096,-0.3256004967434695,0.069138924297722,0.06525236248379644,0.05738615528866488,0.056213802187454864,0.16998773308141213,0.11377393089395724,0.055742760573649915,0.05227498504413936,True,500,-0.03288491817108091,-0.016426917641743765,-0.0019383003876452122,-0.0013337213935821766,-0.0009322056642522098,-0.0005085523480371254,0.998,-0.0010696500220919029,-0.0007933254826958454,1.0,True,,,,,,,,,,
30,2160,2190,2175.0,middle_formal,M_current29_circular,depth_informative,21,245,685.6815217584915,643.2586282298711,712.002863484813,68.74423525494194,68.7224950030311,-0.002707171872384539,-0.00417864693226725,-0.00043168923548724404,1.239904050655096,-0.17639220113385573,0.05926192077790962,0.05910801640743039,0.05734472651633707,0.002597019611564888,0.032351200170467664,0.029754180558902835,0.053053439548938534,0.05225611220405434,True,500,-0.021124885820947393,-0.002921659695933013,0.0120688742525942,-0.0009350028211739712,-0.00043472818780118747,1.9831649556890863e-05,0.944,-0.0005907840798032013,-0.00031435980822534397,1.0,False,,,,,,,,,,
30,2190,2220,2205.0,middle_formal,M0,depth_informative,20,219,687.784626654678,643.2644711384569,711.9779327773492,68.71346163889234,68.68081949262819,-0.01926159122319232,-0.022438025351791662,-0.0005847978449865467,1.3650772343026614,-0.2800056389920127,0.09832637021788664,0.09090619228889944,0.08761134114619984,0.07546478032845538,0.10897411394260559,0.03350933361415018,0.0674189114006224,0.0661858523954326,True,500,-0.041630069952652574,-0.021139616265154763,-0.0007638172031120407,-0.001525592295170339,-0.0006567544835368389,0.00023059793582721956,0.886,-0.0009661971066467383,-0.00035980568747494594,1.0,False,,,,,,,,,,
30,2190,2220,2205.0,middle_formal,M_current29_circular,depth_informative,20,219,687.784626654678,643.2644711384569,711.9779327773492,68.71346163889234,68.68081949262819,-0.007674044003342031,-0.008084939486132306,-7.564796974285737e-05,1.3650772343026614,-0.1403421742434707,0.08868020446808357,0.08750238544077897,0.08744725152670978,0.013281645372485662,0.01390336150857141,0.0006217161360857842,0.0661446843823368,0.06612384272208845,True,500,-0.028952339844750936,-0.007385929178288832,0.016187033732481673,-0.001096921298200413,-0.00010216391715650006,0.0007512397043280624,0.58,-0.000456202991286869,0.00014887540775097006,0.8,False,,,,,,,,,,
30,2220,2250,2235.0,middle_formal,M0,depth_informative,20,232,688.2518007623357,643.2887480484677,711.9486154568643,68.65986740839662,68.63185627720725,-0.01686875775650114,-0.023688469493657795,-0.001162767525042274,1.3897614210451874,-0.3046001832157542,0.0988165195114549,0.09312541974650454,0.0798685820874914,0.05759259477147083,0.191748682483874,0.13415608771240317,0.06823687410282821,0.0631935843608714,True,500,-0.04407555630508293,-0.02262118514034249,0.00047611423596864374,-0.0019789910828017653,-0.001146111042041597,-0.00039969260326346446,0.992,-0.001442260680369751,-0.0008404560473453841,1.0,True,,,,,,,,,,
30,2220,2250,2235.0,middle_formal,M_current29_circular,depth_informative,20,232,688.2518007623357,643.2887480484677,711.9486154568643,68.65986740839662,68.63185627720725,-0.004527718285533028,-0.008181376804949857,-0.000622952353077492,1.3897614210451874,-0.17609324066607968,0.08405007819048409,0.08364007353302107,0.07983499336181132,0.004878099655467483,0.050149683610288265,0.045271583954820685,0.06466841328385174,0.06318029493513437,True,500,-0.030579470967362833,-0.00800956179170988,0.013967091669433768,-0.001493832436926027,-0.0005839188115753576,0.00018082554094465175,0.906,-0.0009012037391145157,-0.0003008166890946236,1.0,False,,,,,,,,,,
30,2250,2280,2265.0,middle_formal,M0,depth_informative,20,219,688.7194332172453,643.3196907343857,711.9266377102758,68.60694697589008,68.59511692032288,-0.011881078957019597,-0.018170318416550695,-0.0010015274611523345,1.3933883619869938,-0.34416510387003174,0.0978271722111321,0.09500397146747344,0.08499442860692083,0.028859065225411817,0.13117770159517084,0.10231863636975894,0.06892168434806038,0.06518988748529976,True,500,-0.03859251044345124,-0.01914874156728863,0.0030483537349199623,-0.0020334813237783047,-0.00105687575551533,-9.460760767847556e-05,0.966,-0.0014503972282349888,-0.0007550947666056039,1.0,True,,,,,,,,,,
30,2250,2280,2265.0,middle_formal,M_current29_circular,depth_informative,20,219,688.7194332172453,643.3196907343857,711.9266377102758,68.60694697589008,68.59511692032288,0.0012626136794800873,-0.0014483584475726706,-0.00043170768884419764,1.3933883619869938,-0.18499457217905643,0.08670280346119065,0.08667091959511845,0.08481111169934885,0.00036773742946460963,0.021818115289530926,0.021450377860066285,0.06582967400614956,0.06511954840881072,True,500,-0.018670741140825214,0.0009728800303300022,0.02015856798733631,-0.001359941727286304,-0.00045767454903362676,0.000603868294891553,0.744,-0.0008793634039913981,-0.00018489676106585906,1.0,False,,,,,,,,,,
30,2280,2310,2295.0,middle_formal,M0,depth_informative,20,259,689.1816042353461,643.3383289486741,711.8980043634459,68.55967541477185,68.53030211782095,-0.012685182249303387,-0.019996282500071346,-0.0010936006204720944,1.342150657487323,-0.27666859167857805,0.07918522702493264,0.0759669500509718,0.0638431071448226,0.04064239119940283,0.19374977450376385,0.153107383304361,0.061630735047933594,0.056499162447253407,True,500,-0.03883223429630358,-0.02130870344232394,-0.00015621675570478907,-0.0018226644360882268,-0.0011146870953918568,-0.00036098647053724994,0.994,-0.0013986695935041846,-0.0009637630073648658,1.0,True,,,,,,,,,,
30,2280,2310,2295.0,middle_formal,M_current29_circular,depth_informative,20,259,689.1816042353461,643.3383289486741,711.8980043634459,68.55967541477185,68.53030211782095,0.0012897058801661005,-0.0020154234033793405,-0.0004943840613929649,1.342150657487323,-0.04541621955335065,0.0663218319148188,0.0662885650896721,0.06381084794274919,0.0005015968978274721,0.03786059431070332,0.03735899741287594,0.05757107133347099,0.05648488644883213,True,500,-0.02038246237482424,-0.0014536001861814162,0.016329116667333513,-0.001228619159795628,-0.0005109741213668642,0.000203368124111764,0.87,-0.0007987085648681821,-0.0003655279533037146,1.0,False,,,,,,,,,,
30,2310,2340,2325.0,middle_formal,M0,depth_informative,20,241,684.7635444408417,642.61201047682,711.8732570556897,69.26124657886965,68.68943434323899,-0.010575545229868203,-0.01128563482757639,-0.0002063976750811734,1.1987065208067318,-0.029641225450097303,0.05338073979014114,0.05114389665196138,0.05072649299068647,0.041903561977102544,0.04972293021583196,0.007819368238729496,0.050568713970181894,0.050361936514934806,True,500,-0.027492039682654828,-0.010904828834211407,0.005492538627400562,-0.001071360050528827,-0.00023823067690749206,0.0005260426419852269,0.71,-0.00047982379486419377,-1.222486474065279e-05,1.0,False,,,,,,,,,,
30,2310,2340,2325.0,middle_formal,M_current29_circular,depth_informative,20,241,684.7635444408417,642.61201047682,711.8732570556897,69.26124657886965,68.68943434323899,0.003477906863621948,0.004929260322034375,0.00042185659458209826,1.1987065208067318,0.28324082709125864,0.05261516466659709,0.052373247943556515,0.05062952959601519,0.004597851675909648,0.03773883600220851,0.033140984326298854,0.051172867783404775,0.050313780217757044,True,500,-0.009993505961127278,0.005792512636911896,0.022957084403610124,-0.0004177504957516176,0.0004574581909599036,0.0010939327327176246,0.842,0.0001493234310976457,0.0006144877491686716,1.0,False,,,,,,,,,,
30,2340,2370,2355.0,middle_formal,M0,depth_informative,19,219,681.022906821051,641.4077803898344,711.8471421845987,70.4393617947643,69.84865318024356,-0.0018695933995151095,-0.0018683236082373859,1.5924971163623272e-06,1.1372239091595358,0.03680511675556884,0.047036983206761696,0.046970570996651,0.04697054687105556,0.0014119147441655766,0.001412427651112269,5.129069466896756e-07,0.049720572358061314,0.049720559589017395,True,500,-0.017949119149605605,-0.0014350926422258441,0.017144200921183125,-0.0009166563125895572,-5.83759855332927e-05,0.0007314940093083205,0.46,-0.00030839452138445127,0.000242893888070776,0.47368421052631576,False,,,,,,,,,,
30,2340,2370,2355.0,middle_formal,M_current29_circular,depth_informative,19,219,681.022906821051,641.4077803898344,711.8471421845987,70.4393617947643,69.84865318024356,0.012378845791097737,0.01290616896480023,0.0006613375349511437,1.1372239091595358,0.3872174831540923,0.053798105615462735,0.05088662497618694,0.046725918527518714,0.05411864611156436,0.1314579204423012,0.07733927433073687,0.0517517479878633,0.049590915194916554,True,500,-0.0030745216825812543,0.013151963443598865,0.030143290295161138,-0.00018708998820066413,0.0006503527643029771,0.0013935491405563116,0.896,0.0003524245085455662,0.00090120912901802,1.0,False,,,,,,,,,,
30,2370,2400,2385.0,middle_formal,M0,depth_informative,17,235,677.002436207847,640.2885244357924,711.8227848690616,71.5342604332692,70.98408503956807,0.010159530183750678,0.009608628805892775,0.00030048846462464644,1.1022012488536266,0.00022526051808666357,0.04779158075218353,0.04603690784175633,0.04519104802077187,0.03671510510451215,0.054414034658036514,0.017698929553524322,0.052038960428281565,0.05155867475409298,True,500,-0.008684038007053876,0.01059971098811333,0.02930704983428739,-0.0006013132525260697,0.00030175708372070956,0.0011725036250735598,0.72,5.626434333284994e-05,0.0006211399176335677,1.0,False,,,,,,,,,,
30,2370,2400,2385.0,middle_formal,M_current29_circular,depth_informative,17,235,677.002436207847,640.2885244357924,711.8227848690616,71.5342604332692,70.98408503956807,0.02439035041469358,0.022574293981676128,0.0009905657004362822,1.1022012488536266,0.3406688608937554,0.06425513934571735,0.05414202305874111,0.04495003696428064,0.15738999852702495,0.30044448705601334,0.1430544885289883,0.056434252770886414,0.05142100564388325,True,500,0.00606514668286214,0.0233475637936343,0.04158275691200312,9.016094916675185e-05,0.0009752436034336531,0.0018824413035807576,0.966,0.0007471136699227595,0.0013097071654696885,1.0,True,,,,,,,,,,
30,2400,2430,2415.0,middle_formal,M0,depth_informative,15,257,676.2240312721458,639.1384350069548,711.7965487394114,72.65811373245663,72.0920856380676,-0.002612929013805896,-0.002625724156103155,-2.808088974732062e-05,1.0561855490592957,0.06472010207808965,0.03327572145355741,0.03317331048308958,0.03316682732598005,0.0030776483873012905,0.00327247983877188,0.00019483145147061127,0.04702716270631232,0.047022567153782696,True,500,-0.019237414542953128,-0.0013800375213332866,0.016691296392406896,-0.0010053470625842344,7.619274672768946e-06,0.0008036819754806537,0.494,-0.00038572693333123025,0.0002602948413723984,0.7333333333333333,False,,,,,,,,,,
30,2400,2430,2415.0,middle_formal,M_current29_circular,depth_informative,15,257,676.2240312721458,639.1384350069548,711.7965487394114,72.65811373245663,72.0920856380676,0.010408818292069607,0.010726418113684385,0.0006970212106545536,1.0561855490592957,0.4001880967523317,0.038642367391641036,0.03701721491808119,0.03302276660764332,0.042056234730364794,0.14542589295948072,0.10336965822911592,0.04967710063874581,0.04692033433217295,True,500,-0.006820271573673846,0.011321864941986264,0.030561492171957177,-0.0001599969830156463,0.0006748960084487501,0.001465092103683969,0.914,0.00034063428731000714,0.0009842516711019336,1.0,False,,,,,,,,,,
30,2430,2460,2445.0,middle_formal,M0,depth_informative,16,275,677.5249437609662,637.9465617828537,711.7705032841394,73.82394150128573,73.23981285121988,0.009183029628306553,0.009227346960455044,6.747950151342249e-05,1.0519066894448905,-0.024038716965324662,0.06175568998887543,0.060406441458405735,0.06036671585401514,0.021848165419457666,0.022491435770703894,0.0006432703512462346,0.061444304790194824,0.06142409739569599,True,500,-0.013610227002311367,0.009895152396955202,0.036399690958971075,-0.0009639054609820009,6.95255988062115e-05,0.0011496109987347866,0.532,-0.00028865797422573367,0.0004974296389076097,0.75,False,,,,,,,,,,
