bin_width_px,v_start_px,v_end_px,v_center_px,model,point_count,unique_frame_count,u_ref_px,u_span_px,residual_span_mm,status,b_mm,delta_g_mm_per_px,b_p05_mm,b_p50_mm,b_p95_mm,delta_g_p05_mm_per_px,delta_g_p50_mm_per_px,delta_g_p95_mm_per_px,bootstrap_count,weighted_rmse_mm,weighted_r2,fit_mae_mm,fit_rmse_mm,fit_p95_mm
100,900,1000,950.0,M_local_fullfit,1385,27,2022.2265822525333,279.3542413449818,0.4680899509384062,ok,-0.046047888872666635,-7.250491113862421e-05,-0.06370392601033842,-0.04668498172492855,-0.028119234421532496,-0.0003526522339868516,-7.051257902385536e-05,0.00016392464111821792,1000,0.07137433073715836,0.0073925796641002295,0.054981930210218355,0.0754414736537315,0.177119936341601
100,1000,1100,1050.0,M0,1292,29,2016.1064337287166,268.8846477822408,0.5842694174297094,ok,-0.005820780212249712,-1.647046997006931e-05,-0.024119518708896705,-0.006097196434061579,0.0132810569560811,-0.00030602164446435907,-8.189707939262899e-06,0.0002369834285944755,1000,0.0735511853494513,0.00031757247529340393,0.05101159498836972,0.07227807978741409,0.1565069179605064
100,1000,1100,1050.0,M_local_fullfit,1292,29,2016.1064337287166,268.8846477822408,0.585755691962845,ok,-0.0038072323282298064,-5.320688201013783e-05,-0.02238366011103528,-0.0037308267881037234,0.016191918445444105,-0.00034038665307686725,-4.798662340137208e-05,0.00019372072163914458,1000,0.0735196360074679,0.003307032642743013,0.050957622157109125,0.07226780376460509,0.1564310798594963
100,1100,1200,1150.0,M0,1311,30,2009.9212958416722,257.618225016701,0.8111514684715075,ok,0.03613117026559801,6.497780228297118e-05,0.01268286109393104,0.035076535996407185,0.06268791091098848,-0.0002770233096448204,7.077609826329167e-05,0.00033839286668919114,1000,0.09455549142450116,0.0028165809281884835,0.05322353453597213,0.07990109443257397,0.1518610118800287
100,1100,1200,1150.0,M_local_fullfit,1311,30,2009.9212958416722,257.618225016701,0.8074699543832367,ok,0.0370822448673906,3.3584522342142496e-05,0.015498788995238192,0.036024184892622005,0.06234757388976201,-0.00027239544682993073,4.465667234275968e-05,0.0002755904819250691,1000,0.09447090060122418,0.0007553439174543541,0.05312701288490362,0.07981805347272389,0.15150372646714486
100,1200,1300,1250.0,M0,1595,30,2008.820658750406,246.22211161756695,0.6087039395597458,ok,0.06653242092094008,9.24325626608301e-05,0.045021088724466404,0.06531432464708377,0.09058504600973558,-0.00022932835389088857,9.133173018627377e-05,0.00029917812108156306,1000,0.0806201931237455,0.007364996483127606,0.05274847109221876,0.0864687896016627,0.14624919664492025
100,1200,1300,1250.0,M_local_fullfit,1595,30,2008.820658750406,246.22211161756695,0.6073387718478216,ok,0.066492120761903,6.792250504967411e-05,0.04572380877039207,0.06513250989597591,0.09295561510982225,-0.00024368292557833934,8.426171911510293e-05,0.0002958004457154219,1000,0.0806113867275278,0.003991336646865129,0.05273321982710289,0.08645167498809206,0.1459274054344896
100,1300,1400,1350.0,M0,1611,30,2011.679954204547,245.53695919410052,0.6739806983002836,ok,0.05441684750434319,0.00016308833338017387,0.032478818748753316,0.05449734609027731,0.08461996151589765,-0.00017889261587029974,0.0001655988265258867,0.00040244740948748304,1000,0.0922504492997877,0.016612603778164092,0.06678414529122406,0.1118023059985953,0.3778382440707007
100,1300,1400,1350.0,M_local_fullfit,1611,30,2011.679954204547,245.53695919410052,0.6738465629476877,ok,0.05366070704864339,0.00014656887425709838,0.03086213385098432,0.05266509459124917,0.0814238837751758,-0.0001690758457740889,0.00014554525390581856,0.00037725373085474107,1000,0.09224112030410385,0.013463310680862706,0.06678621038738633,0.11179729054116633,0.37795815144333855
100,1400,1500,1450.0,M0,1530,30,2005.5281940894229,244.71424695018686,0.7187451240559994,ok,0.04107125849730468,5.45374204280298e-06,0.016784224731645734,0.04063023834177776,0.07557377261990433,-0.0002824447763784784,1.6653111894155999e-06,0.0002214443892899181,1000,0.09692978145903344,1.647661652304233e-05,0.05926661017798065,0.1054842122708391,0.15401022593395333
100,1400,1500,1450.0,M_local_fullfit,1530,30,2005.5281940894229,244.71424695018686,0.7170138898200094,ok,0.03997755796473259,-8.547575329281225e-07,0.01535043251507193,0.039339786504482895,0.07218426564508024,-0.00027140339143968126,3.281365204819303e-06,0.00020367701175046847,1000,0.09693705672673916,4.046751270747606e-07,0.05927823077635033,0.10549161234980323,0.15383038293443912
100,1500,1600,1550.0,M0,1570,30,2005.646768443827,244.1362173758298,0.7696523783749853,ok,0.013718291031405441,0.0001442837090801342,-0.011362591443729394,0.011656305885884708,0.048300786792169474,-7.664354258629864e-05,0.00013872732411738918,0.0003191557883039942,1000,0.10842367203497902,0.008962533066917744,0.05551998420286129,0.09358362853216233,0.13533210521997405
100,1500,1600,1550.0,M_local_fullfit,1570,30,2005.646768443827,244.1362173758298,0.7703795488092737,ok,0.012504806349565214,0.00014995671841455934,-0.012118971207802486,0.012084581877471731,0.05033715611452439,-7.741248032114264e-05,0.00014227304808941466,0.0003249774226096517,1000,0.10841283296612222,0.009676137641958849,0.055485179827160516,0.09357098583295513,0.13546013760288467
100,1600,1700,1650.0,M0,1618,30,2014.3462874477625,243.8716042559372,0.7801285454842173,ok,-0.025336012585562118,-5.451633272496534e-05,-0.053178216182266105,-0.026050542793879965,0.013212005337484211,-0.00030947988575332803,-5.959014237613503e-05,0.0001840204691757402,1000,0.11717730640882852,0.0011070687834221493,0.07576767149949916,0.13561546395434476,0.22723016116066666
100,1600,1700,1650.0,M_local_fullfit,1618,30,2014.3462874477625,243.8716042559372,0.7824427291533311,ok,-0.02611625111195224,-3.55789883019348e-05,-0.05429988504916956,-0.028662230231007432,0.014484969756449615,-0.0002821593696350446,-4.3698531344607663e-05,0.0002283869749761507,1000,0.11713621564244177,0.0004721599276351629,0.07569260175306013,0.135581116534369,0.22717269159100442
100,1700,1800,1750.0,M0,1472,30,2013.03019775854,243.48384540047027,0.8469751365599905,ok,-0.02417887843329555,2.4741416524789668e-05,-0.05349442177392628,-0.02538181698462201,0.017924927546968304,-0.00024774611043371027,-4.838005951586557e-06,0.00032361254552247504,1000,0.12751425042801473,0.0001937251717402111,0.08699166957328265,0.16205829994375598,0.558840093519053
100,1700,1800,1750.0,M_local_fullfit,1472,30,2013.03019775854,243.48384540047027,0.8525359514960655,ok,-0.02427660994358329,5.823220611375461e-05,-0.054196406363723804,-0.026397455626795494,0.01582871391147206,-0.000207843853872929,4.217215314356012e-05,0.00037705601285808213,1000,0.12753521955362385,0.0010718622727025062,0.087017087082383,0.16206224592634533,0.5583445583925312
100,1800,1900,1850.0,M0,1117,26,2008.2279501441417,242.4398723359086,0.38372669122964,ok,-0.014092097201779964,-4.708775784431046e-05,-0.03126626302176509,-0.013448690492311562,0.003355184461349499,-0.0002917998634711817,-4.212110139108678e-05,0.00016266744791337167,1000,0.060461273145026834,0.00324764339594219,0.04763192928386882,0.059667959505105846,0.1139570925612717
100,1800,1900,1850.0,M_local_fullfit,1117,26,2008.2279501441417,242.4398723359086,0.3773960606019955,ok,-0.013232986997933866,2.5997109150124444e-06,-0.029212737008881592,-0.012804236978069766,0.003941326862145845,-0.0002318935214932409,-6.268965811500589e-06,0.00019468028780542332,1000,0.06042718985725973,9.94261491404913e-06,0.04761736397564521,0.05963977935384365,0.11376469125151087
100,1900,2000,1950.0,M0,1020,22,2005.301349700204,241.68522406161742,0.35475386887753757,ok,-0.00558908048151384,-0.0002345647680187692,-0.020976982822559883,-0.00559396961363008,0.009481142605064025,-0.0004114967871438017,-0.00024406908918251911,-8.741345346456651e-05,1000,0.051186558496137256,0.09112041125868076,0.033167020844195406,0.04570724947882624,0.09662111832426568
100,1900,2000,1950.0,M_local_fullfit,1020,22,2005.301349700204,241.68522406161742,0.348752432798733,ok,-0.0032967598054877622,-0.00016445598616330348,-0.01759397519356377,-0.0027834932882726373,0.012707997729235808,-0.0003601315875752952,-0.00016579039259105943,-6.481629177521971e-06,1000,0.051193049929447614,0.04695546855455812,0.033153052103743134,0.045678567007820726,0.09601487395874977
100,2000,2100,2050.0,M0,1061,21,2007.8696945452996,241.06847795489216,0.5008956174621062,ok,-0.007944463364661609,-0.00020384204760040892,-0.022986812466724012,-0.006898942174011384,0.010075684882606746,-0.00042507454745709144,-0.00020834735579804378,-1.8370478781883024e-06,1000,0.055899876064735475,0.06355941184470548,0.04213159584996703,0.054576607665073835,0.09585534611121758
100,2000,2100,2050.0,M_local_fullfit,1061,21,2007.8696945452996,241.06847795489216,0.49108327156534415,ok,-0.0033431226888064503,-0.00011442492569388925,-0.018426017973398736,-0.0018165508686125852,0.01599671976592826,-0.0003495722297430539,-0.00011691192492434364,7.54309192647027e-05,1000,0.055582971133692184,0.021173720099911142,0.041922068804823624,0.05426677016918142,0.09609696697676434
100,2100,2200,2150.0,M0,889,21,2017.5725649883955,240.56246902486873,0.5129304127415253,ok,-0.01822722674157823,-0.00023228463532678427,-0.03606497619395573,-0.01752838334587227,0.001783327965512931,-0.0004270512922992337,-0.00023877137903647428,-7.374391711577361e-05,1000,0.06205104784202412,0.06931738904459894,0.05005965471744643,0.06340255064732932,0.11652452740156104
100,2100,2200,2150.0,M_local_fullfit,889,21,2017.5725649883955,240.56246902486873,0.49923554887607224,ok,-0.009981292330389286,-0.0001229350317881959,-0.02764098234333411,-0.009619132758111687,0.008320198846976549,-0.0003082658876973535,-0.00012446289629132625,2.9762674438242844e-05,1000,0.062007191326082636,0.020463766375584114,0.0500128813127051,0.06333776790279355,0.11592223724916534
100,2200,2300,2250.0,M0,771,20,2028.2732387499495,240.51204146329087,0.6194234313813922,ok,-0.02134072542993243,-0.0002888182548601752,-0.04054107060075224,-0.020453050201135695,0.00014488074842799802,-0.0005389513908749493,-0.00029720437134707106,-7.017555553968877e-05,1000,0.06399732020398752,0.1095716069788415,0.0488978341457738,0.06504978591505237,0.1183585863178638
100,2200,2300,2250.0,M_local_fullfit,771,20,2028.2732387499495,240.51204146329087,0.6046225999441504,ok,-0.008031611355951658,-0.00015651580358161504,-0.027085117540841544,-0.0073077340144407765,0.014166038199713531,-0.00041320634387219634,-0.0001563648447904751,5.7047356657614105e-05,1000,0.06389946365507572,0.034980917491958974,0.04891313013715864,0.06503088284090497,0.11828217005213384
100,2300,2400,2350.0,M0,775,20,2014.9568426632663,250.7226442203355,0.2747372456208268,ok,-0.007312161035227397,-6.465412467093266e-05,-0.023651497860753972,-0.006747954456021074,0.011439155261135028,-0.0003358918695322174,-6.952092279612113e-05,0.00012498864617488433,1000,0.051516153546776924,0.009479295767908957,0.03957016480406439,0.04840799957486313,0.09325624893183969
100,2300,2400,2350.0,M_local_fullfit,775,20,2014.9568426632663,250.7226442203355,0.29899699009376945,ok,0.00806029469305706,8.838754199805334e-05,-0.006926360788860731,0.008914156760847945,0.026077623757773213,-0.00015486802388782174,8.045807935289163e-05,0.00028129314223870563,1000,0.05149907605877011,0.017582722886488544,0.03954978383409477,0.04831111626036767,0.0931018803664322
100,2400,2500,2450.0,M0,865,16,1990.1747952553992,265.6432271868034,0.30691169438864563,ok,0.008849631171816589,4.583890260847395e-05,-0.013127381644231727,0.010217827640477383,0.03628105723946027,-0.0002627307634089594,3.523561511505099e-05,0.0003530705559058252,1000,0.06034296901736695,0.0038871910323794445,0.04325066620445696,0.05298521630519468,0.10091305370543205
100,2400,2500,2450.0,M_local_fullfit,865,16,1990.1747952553992,265.6432271868034,0.3301876796374472,ok,0.024898360056123368,0.0002262048480573479,0.004855650768419415,0.025646335298800137,0.05068410385304912,-7.459105726141285e-05,0.00022477592303373064,0.0005412535760056791,1000,0.06029675483566493,0.08690489484533204,0.04310078484953776,0.05277008060561783,0.09979040392317
100,2500,2600,2550.0,M0,598,15,2001.3935656876133,265.8288111574914,0.3461959313912075,ok,-0.005829552694824488,-1.5096744782634966e-06,-0.028932179740902716,-0.003926527918567128,0.02084250168171452,-0.0003796312321389154,-1.0471512478985015e-05,0.00034345203763559034,1000,0.06366012271500028,4.274483091815107e-06,0.03990723959110875,0.05118703660938019,0.10291483535171647
100,2500,2600,2550.0,M_local_fullfit,598,15,2001.3935656876133,265.8288111574914,0.3046211297659056,ok,0.017066758181392423,0.00020238767796244538,-0.006304711647831822,0.01899120879276652,0.0447604234424079,-0.0001826567067505773,0.00019106651008467842,0.000534709102695158,1000,0.06308117872020239,0.07256168295026699,0.039502963207681395,0.05075836533989285,0.10263621188959426
100,2600,2700,2650.0,M0,292,11,2017.7508122372715,256.56391609331945,0.3657006769774398,ok,-0.05323271436184326,-0.0005489097140627104,-0.07184748490838466,-0.051732531739905184,-0.0358379518154173,-0.0008521868747515314,-0.0005601255969057664,-0.0003778090003664477,1000,0.047034755491198926,0.47436184421668925,0.03234850520735159,0.041520879400749444,0.08038503658627442
100,2600,2700,2650.0,M_local_fullfit,292,11,2017.7508122372715,256.56391609331945,0.31603281778507153,ok,-0.01994089790919735,-0.0003135387094452057,-0.03827311128404718,-0.01896568765940151,-0.003005377264032818,-0.0006062394212411137,-0.00032870483487824193,-0.00014279291766669864,1000,0.04631328115411352,0.23294629935718592,0.031488648468751906,0.04073486321015339,0.07895117745224349
100,2700,2800,2750.0,M0,112,7,2025.400590649123,222.65745597398995,0.2397165777082364,ok,-0.10963485747675053,-0.0005826458057734211,-0.12244069647118158,-0.10991539518837411,-0.09950567746333279,-0.0007257191667249682,-0.0005735663654432303,-0.0003369352546957458,1000,0.03196087291812305,0.6200653566271778,0.02529976701989887,0.030617588071212575,0.05171766547007294
100,2700,2800,2750.0,M_local_fullfit,112,7,2025.400590649123,222.65745597398995,0.19500892706844297,ok,-0.0685869309503482,-0.0003194074164276435,-0.08019144306641629,-0.06885647899521907,-0.05869303326022624,-0.0004580985593736366,-0.0003162830264387506,-7.303445882134743e-05,1000,0.031658174469163275,0.3332846426904561,0.024862468687143185,0.030270763225057094,0.05217078237537004
100,2800,2900,2850.0,M0,44,1,2034.5449340547657,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,2800,2900,2850.0,M_local_fullfit,44,1,2034.5449340547657,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,2900,3000,2950.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,2900,3000,2950.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
