heldout_frame,weighting,region,v_min_px,v_max_px,sample_count,before_rmse_mm,after_rmse_mm,before_p95_abs_mm,after_p95_abs_mm,explained_fraction
005,v_region_equal,bin_1800_2099,1800,2100,294,0.0911354607283,0.0111122602503,0.126033136081,0.0204257127847,0.985132771332
005,v_region_equal,bin_2100_2399,2100,2400,291,0.134156671923,0.0191508471036,0.171847327226,0.0330310651687,0.979622475409
005,v_region_equal,bin_2400_2699,2400,2700,300,0.174737075978,0.0342427665107,0.251463323696,0.0656454912395,0.961596787002
005,v_region_equal,bin_2700_2999,2700,3000,172,0.159453010187,0.104194464206,0.298981119673,0.168828082558,0.573003960563
005,v_region_equal,extrap_top_v_lt_242,0,241.997693497,242,0.0994214045638,0.0649629415307,0.144158228713,0.0886147269635,0.573055351202
005,v_region_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,140,0.10833421007,0.10785204144,0.223842695154,0.172959558843,0.00888169347228
006,point_equal,middle_300_2699,300,2700,1487,0.165709624234,0.072972693906,0.348916597799,0.167773793696,0.806078798423
006,point_equal,bottom_2700_2999,2700,3000,94,0.196498067076,0.174726117918,0.268482493758,0.211752696214,0.209323028083
006,point_equal,bin_0300_0599,300,600,213,0.29140219356,0.140125083117,0.453242395734,0.213067099875,0.768768959662
006,point_equal,bin_0600_0899,600,900,231,0.21311546893,0.0970757314088,0.250110367904,0.116523261213,0.792512759512
006,point_equal,bin_0900_1199,900,1200,172,0.136620031685,0.045719588482,0.192284414718,0.0728678849813,0.888010872282
006,point_equal,bin_1200_1499,1200,1500,210,0.02617513243,0.043808801085,0.0490562517566,0.0639436277044,-1.80120543803
006,point_equal,bin_1500_1799,1500,1800,108,0.0719570839364,0.0268118483322,0.108756690564,0.0443282601197,0.861162623803
006,point_equal,bin_1800_2099,1800,2100,104,0.0484481905589,0.0421736222071,0.0781996320958,0.0585917550183,0.242248712017
006,point_equal,bin_2100_2399,2100,2400,149,0.0957163911616,0.0380467916155,0.133296405324,0.0817285195996,0.841997685849
006,point_equal,bin_2400_2699,2400,2700,300,0.149792404616,0.0325727508695,0.226534643052,0.0402555011943,0.952714357969
006,point_equal,bin_2700_2999,2700,3000,94,0.196498067076,0.174726117918,0.268482493758,0.211752696214,0.209323028083
006,point_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,62,0.185993724916,0.169329066482,0.268482493758,0.212255028237,0.171168126623
006,frame_equal,middle_300_2699,300,2700,1487,0.165709624234,0.0734276004891,0.348916597799,0.163620858354,0.80365348033
006,frame_equal,bottom_2700_2999,2700,3000,94,0.196498067076,0.176872040638,0.268482493758,0.213789791473,0.189782148682
006,frame_equal,bin_0300_0599,300,600,213,0.29140219356,0.1388407737,0.453242395734,0.208572985445,0.77298820798
006,frame_equal,bin_0600_0899,600,900,231,0.21311546893,0.100726951082,0.250110367904,0.120366757599,0.77661118269
006,frame_equal,bin_0900_1199,900,1200,172,0.136620031685,0.0484713709824,0.192284414718,0.0760899061285,0.874124315899
006,frame_equal,bin_1200_1499,1200,1500,210,0.02617513243,0.0418857666022,0.0490562517566,0.0621871506034,-1.56067912795
006,frame_equal,bin_1500_1799,1500,1800,108,0.0719570839364,0.0260179069437,0.108756690564,0.0434287123754,0.869263274971
006,frame_equal,bin_1800_2099,1800,2100,104,0.0484481905589,0.0415313646597,0.0781996320958,0.0579327931226,0.265152400375
006,frame_equal,bin_2100_2399,2100,2400,149,0.0957163911616,0.0384329721708,0.133296405324,0.0819828394156,0.838773913924
006,frame_equal,bin_2400_2699,2400,2700,300,0.149792404616,0.0327898922956,0.226534643052,0.0413317978442,0.952081811106
006,frame_equal,bin_2700_2999,2700,3000,94,0.196498067076,0.176872040638,0.268482493758,0.213789791473,0.189782148682
006,frame_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,62,0.185993724916,0.171526430077,0.268482493758,0.214419114488,0.149517242168
006,v_region_equal,middle_300_2699,300,2700,1487,0.153626191305,0.0693449858622,0.323002927317,0.151374978217,0.796249069604
006,v_region_equal,bottom_2700_2999,2700,3000,94,0.196498067076,0.164185829901,0.268482493758,0.201648499151,0.301840294536
006,v_region_equal,bin_0300_0599,300,600,213,0.29140219356,0.137090659629,0.453242395734,0.20243372943,0.778675190588
006,v_region_equal,bin_0600_0899,600,900,231,0.21311546893,0.103562879759,0.250110367904,0.123810551964,0.763855253342
006,v_region_equal,bin_0900_1199,900,1200,172,0.136620031685,0.0492844248719,0.192284414718,0.0773467457035,0.869866046985
006,v_region_equal,bin_1200_1499,1200,1500,210,0.02617513243,0.0426325194363,0.0490562517566,0.0630647915861,-1.65279824902
006,v_region_equal,bin_1500_1799,1500,1800,108,0.0719570839364,0.0261828243543,0.108756690564,0.0435444533888,0.867600643549
006,v_region_equal,bin_1800_2099,1800,2100,104,0.0484481905589,0.0412632482443,0.0781996320958,0.0575959524942,0.274609769958
006,v_region_equal,bin_2100_2399,2100,2400,149,0.0957163911616,0.0354755532028,0.133296405324,0.0789611166114,0.86263195377
006,v_region_equal,bin_2400_2699,2400,2700,300,0.149792404616,0.0325192315685,0.226534643052,0.0478958935727,0.952869617528
006,v_region_equal,bin_2700_2999,2700,3000,94,0.196498067076,0.164185829901,0.268482493758,0.201648499151,0.301840294536
006,v_region_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,62,0.185993724916,0.158505287847,0.268482493758,0.201648499151,0.273742005616
007,point_equal,middle_300_2699,300,2700,1102,0.142513718462,0.0580693257869,0.255528887562,0.120425031481,0.833972425345
007,point_equal,bottom_2700_2999,2700,3000,272,0.313581085447,0.0795233754048,0.373217386131,0.106202089109,0.935688314321
007,point_equal,bin_0600_0899,600,900,86,0.199131160748,0.101260707536,0.279091078504,0.139276887448,0.741414919078
007,point_equal,bin_0900_1199,900,1200,300,0.2032551181,0.089861475588,0.275560771969,0.130130150932,0.804537202128
007,point_equal,bin_1200_1499,1200,1500,100,0.0821847931434,0.0191050320989,0.119186063463,0.0351179958368,0.945960339664
007,point_equal,bin_1500_1799,1500,1800,197,0.121218161976,0.0213001123272,0.163590004013,0.0369033988096,0.969123476306
007,point_equal,bin_1800_2099,1800,2100,199,0.0876077164056,0.019092041429,0.120368565984,0.033363087033,0.95250804846
007,point_equal,bin_2100_2399,2100,2400,97,0.0806963423592,0.0283317293421,0.110321410662,0.0383514835635,0.876735372445
007,point_equal,bin_2400_2699,2400,2700,123,0.0830664295701,0.0331752707106,0.116995447869,0.0577117278226,0.840493691748
007,point_equal,bin_2700_2999,2700,3000,272,0.313581085447,0.0795233754048,0.373217386131,0.106202089109,0.935688314321
007,point_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.314329957244,0.0798370348895,0.373217386131,0.106202089109,0.935488483489
007,frame_equal,middle_300_2699,300,2700,1102,0.142513718462,0.0587942385304,0.255528887562,0.121932438554,0.829801316538
007,frame_equal,bottom_2700_2999,2700,3000,272,0.313581085447,0.0788072776116,0.373217386131,0.105431854722,0.936841336391
007,frame_equal,bin_0600_0899,600,900,86,0.199131160748,0.0979759389495,0.279091078504,0.13584780253,0.757919159874
007,frame_equal,bin_0900_1199,900,1200,300,0.2032551181,0.092412674355,0.275560771969,0.133295606376,0.793281142181
007,frame_equal,bin_1200_1499,1200,1500,100,0.0821847931434,0.0207005761792,0.119186063463,0.0376268350946,0.93655725949
007,frame_equal,bin_1500_1799,1500,1800,197,0.121218161976,0.022557854544,0.163590004013,0.0385556922241,0.965369385749
007,frame_equal,bin_1800_2099,1800,2100,199,0.0876077164056,0.0183755916179,0.120368565984,0.0324593078456,0.956005545136
007,frame_equal,bin_2100_2399,2100,2400,97,0.0806963423592,0.0280621472272,0.110321410662,0.0380905201915,0.879069987732
007,frame_equal,bin_2400_2699,2400,2700,123,0.0830664295701,0.0331424765911,0.116995447869,0.0577034872572,0.840808883361
007,frame_equal,bin_2700_2999,2700,3000,272,0.313581085447,0.0788072776116,0.373217386131,0.105431854722,0.936841336391
007,frame_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.314329957244,0.0791177346289,0.373217386131,0.105431854722,0.936645693639
007,v_region_equal,middle_300_2699,300,2700,1102,0.132827002739,0.0538979376897,0.245216835635,0.118194841,0.835346278795
007,v_region_equal,bottom_2700_2999,2700,3000,272,0.313581085447,0.0966286146246,0.373217386131,0.126033601561,0.905046322806
007,v_region_equal,bin_0600_0899,600,900,86,0.199131160748,0.0972714015895,0.279091078504,0.134915342955,0.76138821103
007,v_region_equal,bin_0900_1199,900,1200,300,0.2032551181,0.092175482876,0.275560771969,0.133692195822,0.794340932472
007,v_region_equal,bin_1200_1499,1200,1500,100,0.0821847931434,0.019714901485,0.119186063463,0.0360321377704,0.942455172871
007,v_region_equal,bin_1500_1799,1500,1800,197,0.121218161976,0.0213111449358,0.163590004013,0.0369394576875,0.969091482407
007,v_region_equal,bin_1800_2099,1800,2100,199,0.0876077164056,0.0177698095061,0.120368565984,0.03123475532,0.958858433472
007,v_region_equal,bin_2100_2399,2100,2400,97,0.0806963423592,0.0230025671787,0.110321410662,0.0325692322523,0.918745969131
007,v_region_equal,bin_2400_2699,2400,2700,123,0.0830664295701,0.0262515167953,0.116995447869,0.0497035977388,0.900124787557
007,v_region_equal,bin_2700_2999,2700,3000,272,0.313581085447,0.0966286146246,0.373217386131,0.126033601561,0.905046322806
007,v_region_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.314329957244,0.0969927877728,0.373217386131,0.126033601561,0.904784569107
008,point_equal,top_0_299,0,300,253,0.324899963957,0.142716765003,0.574517126178,0.251045486413,0.807047389138
008,point_equal,middle_300_2699,300,2700,1294,0.154270587636,0.055885271618,0.234470423146,0.107890780932,0.868771409401
008,point_equal,bottom_2700_2999,2700,3000,300,0.320307278426,0.0934838684849,0.374934669275,0.119046989723,0.914819587907
008,point_equal,bin_0000_0299,0,300,253,0.324899963957,0.142716765003,0.574517126178,0.251045486413,0.807047389138
008,point_equal,bin_0300_0599,300,600,213,0.142911011772,0.0788220013557,0.209011273425,0.103539644684,0.695796975482
008,point_equal,bin_0600_0899,600,900,139,0.225193249668,0.105119518567,0.269695586211,0.123427793974,0.782100622141
008,point_equal,bin_0900_1199,900,1200,215,0.166253121825,0.0564341498664,0.225918508124,0.0871496004988,0.884775626295
008,point_equal,bin_1200_1499,1200,1500,51,0.0863219804127,0.0438497095135,0.178114066796,0.113175444405,0.741957850759
008,point_equal,bin_1500_1799,1500,1800,215,0.15884782854,0.0300976678686,0.200502052008,0.0492481874836,0.964099282689
008,point_equal,bin_1800_2099,1800,2100,95,0.113309823535,0.015034622113,0.148166309944,0.0274751693954,0.982394437424
008,point_equal,bin_2100_2399,2100,2400,275,0.114346046052,0.019075119368,0.144944128486,0.0261148848106,0.972171344467
008,point_equal,bin_2400_2699,2400,2700,91,0.176481078048,0.030194199041,0.238222335097,0.0527491768848,0.970728112245
008,point_equal,bin_2700_2999,2700,3000,300,0.320307278426,0.0934838684849,0.374934669275,0.119046989723,0.914819587907
008,point_equal,extrap_top_v_lt_242,0,241.997693497,195,0.368534904755,0.1600715462,0.594547680759,0.257110274345,0.811343824631
008,point_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.328868867981,0.0972521405936,0.37546034206,0.119336276267,0.912551409943
008,frame_equal,top_0_299,0,300,253,0.324899963957,0.140579265932,0.574517126178,0.245824244578,0.812783890466
008,frame_equal,middle_300_2699,300,2700,1294,0.154270587636,0.0580563511353,0.234470423146,0.111468165821,0.858377190402
008,frame_equal,bottom_2700_2999,2700,3000,300,0.320307278426,0.0909709001631,0.374934669275,0.116215112381,0.919337557323
008,frame_equal,bin_0000_0299,0,300,253,0.324899963957,0.140579265932,0.574517126178,0.245824244578,0.812783890466
008,frame_equal,bin_0300_0599,300,600,213,0.142911011772,0.0829726678808,0.209011273425,0.10751163339,0.662915548013
008,frame_equal,bin_0600_0899,600,900,139,0.225193249668,0.108821713782,0.269695586211,0.126988545363,0.766481987274
008,frame_equal,bin_0900_1199,900,1200,215,0.166253121825,0.0589787151638,0.225918508124,0.0900292919833,0.874150644267
008,frame_equal,bin_1200_1499,1200,1500,51,0.0863219804127,0.0428791222595,0.178114066796,0.111209312734,0.753254646841
008,frame_equal,bin_1500_1799,1500,1800,215,0.15884782854,0.0310059839136,0.200502052008,0.0502403906279,0.961899693446
008,frame_equal,bin_1800_2099,1800,2100,95,0.113309823535,0.0150500302635,0.148166309944,0.0274740921377,0.982358333004
008,frame_equal,bin_2100_2399,2100,2400,275,0.114346046052,0.0193780593558,0.144944128486,0.0266038372028,0.971280408388
008,frame_equal,bin_2400_2699,2400,2700,91,0.176481078048,0.0288810750212,0.238222335097,0.0507877656693,0.973218776538
008,frame_equal,bin_2700_2999,2700,3000,300,0.320307278426,0.0909709001631,0.374934669275,0.116215112381,0.919337557323
008,frame_equal,extrap_top_v_lt_242,0,241.997693497,195,0.368534904755,0.157122558277,0.594547680759,0.251950101803,0.818230995319
008,frame_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.328868867981,0.094679033942,0.37546034206,0.116566629131,0.917117639928
008,v_region_equal,top_0_299,0,300,253,0.324899963957,0.133230378159,0.574517126178,0.225424125434,0.831846003022
008,v_region_equal,middle_300_2699,300,2700,1294,0.153508745557,0.0626050443342,0.23725588364,0.120867651081,0.833676961878
008,v_region_equal,bottom_2700_2999,2700,3000,300,0.320307278426,0.111296803064,0.374934669275,0.139345869008,0.879265395279
008,v_region_equal,bin_0000_0299,0,300,253,0.324899963957,0.133230378159,0.574517126178,0.225424125434,0.831846003022
008,v_region_equal,bin_0300_0599,300,600,213,0.142911011772,0.0954227440622,0.209011273425,0.118149031207,0.554166790976
008,v_region_equal,bin_0600_0899,600,900,139,0.225193249668,0.116882306923,0.269695586211,0.134792395361,0.730606685725
008,v_region_equal,bin_0900_1199,900,1200,215,0.166253121825,0.0610834923463,0.225918508124,0.0929003194228,0.865007978716
008,v_region_equal,bin_1200_1499,1200,1500,51,0.0863219804127,0.0433136788121,0.178114066796,0.112206793055,0.748228044761
008,v_region_equal,bin_1500_1799,1500,1800,215,0.15884782854,0.029977718975,0.200502052008,0.0491193622361,0.964384864312
008,v_region_equal,bin_1800_2099,1800,2100,95,0.113309823535,0.0147400431122,0.148166309944,0.0263098072963,0.983077583449
008,v_region_equal,bin_2100_2399,2100,2400,275,0.114346046052,0.0177933404271,0.144944128486,0.0210201613535,0.975785657997
008,v_region_equal,bin_2400_2699,2400,2700,91,0.176481078048,0.0393491495941,0.238222335097,0.0653999740405,0.950286492474
008,v_region_equal,bin_2700_2999,2700,3000,300,0.320307278426,0.111296803064,0.374934669275,0.139345869008,0.879265395279
008,v_region_equal,extrap_top_v_lt_242,0,241.997693497,195,0.368534904755,0.146409168923,0.594547680759,0.232183008595,0.8421737286
008,v_region_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.328868867981,0.115550134077,0.37546034206,0.139427293557,0.876548781566
009,point_equal,top_0_299,0,300,189,0.329163362722,0.141686515017,0.505224167676,0.207776018053,0.814717647675
009,point_equal,middle_300_2699,300,2700,1326,0.188193453427,0.0767622771119,0.301373986529,0.142677937202,0.833625533789
009,point_equal,bottom_2700_2999,2700,3000,300,0.349054344891,0.0847168119781,0.412384234489,0.112950421988,0.941094870936
009,point_equal,bin_0000_0299,0,300,189,0.329163362722,0.141686515017,0.505224167676,0.207776018053,0.814717647675
009,point_equal,bin_0300_0599,300,600,279,0.2006087097,0.118347814125,0.264424275048,0.145139592281,0.651966609203
009,point_equal,bin_0600_0899,600,900,116,0.301150663589,0.13654505875,0.337198292731,0.153299437374,0.79441835902
009,point_equal,bin_0900_1199,900,1200,97,0.243150220008,0.100063038367,0.29962826177,0.131080665057,0.830644994198
009,point_equal,bin_1200_1499,1200,1500,209,0.105652553022,0.0136116419828,0.139806482728,0.0246985915555,0.983401798086
009,point_equal,bin_1500_1799,1500,1800,188,0.196387038793,0.0387748792704,0.229703947741,0.0548649767697,0.961016999352
009,point_equal,bin_1800_2099,1800,2100,178,0.134335298468,0.0423854911054,0.17487998515,0.126701797175,0.900447046301
009,point_equal,bin_2100_2399,2100,2400,165,0.143606804061,0.0156009720322,0.180947513369,0.0296384406746,0.988198063265
009,point_equal,bin_2400_2699,2400,2700,94,0.186822677228,0.0310012581939,0.274502162349,0.0531019285344,0.972464088476
009,point_equal,bin_2700_2999,2700,3000,300,0.349054344891,0.0847168119781,0.412384234489,0.112950421988,0.941094870936
009,point_equal,extrap_top_v_lt_242,0,241.997693497,131,0.388212096184,0.158915190418,0.511838060049,0.209574126114,0.832431377861
009,point_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.357051622971,0.0879846957672,0.41360479633,0.11340899874,0.939277135517
009,frame_equal,top_0_299,0,300,189,0.329163362722,0.140016156314,0.505224167676,0.202812563936,0.819060526668
009,frame_equal,middle_300_2699,300,2700,1326,0.188193453427,0.0790035074213,0.301373986529,0.146121100462,0.823768425443
009,frame_equal,bottom_2700_2999,2700,3000,300,0.349054344891,0.0823789578189,0.412384234489,0.110185213955,0.944301116445
009,frame_equal,bin_0000_0299,0,300,189,0.329163362722,0.140016156314,0.505224167676,0.202812563936,0.819060526668
009,frame_equal,bin_0300_0599,300,600,279,0.2006087097,0.122562198819,0.264424275048,0.149307566516,0.626738223748
009,frame_equal,bin_0600_0899,600,900,116,0.301150663589,0.139756852996,0.337198292731,0.156600891489,0.784633288577
009,frame_equal,bin_0900_1199,900,1200,97,0.243150220008,0.102960884279,0.29962826177,0.134143260738,0.820693846558
009,frame_equal,bin_1200_1499,1200,1500,209,0.105652553022,0.0149171768945,0.139806482728,0.026514992383,0.980065135514
009,frame_equal,bin_1500_1799,1500,1800,188,0.196387038793,0.0396996134796,0.229703947741,0.0559673713791,0.959135431875
009,frame_equal,bin_1800_2099,1800,2100,178,0.134335298468,0.0422405715509,0.17487998515,0.126213383442,0.901126642336
009,frame_equal,bin_2100_2399,2100,2400,165,0.143606804061,0.016066841206,0.180947513369,0.0304952871822,0.987482691138
009,frame_equal,bin_2400_2699,2400,2700,94,0.186822677228,0.0306497316461,0.274502162349,0.0528167618239,0.973085013267
009,frame_equal,bin_2700_2999,2700,3000,300,0.349054344891,0.0823789578189,0.412384234489,0.110185213955,0.944301116445
009,frame_equal,extrap_top_v_lt_242,0,241.997693497,131,0.388212096184,0.155515454213,0.511838060049,0.204573484248,0.839524410523
009,frame_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.357051622971,0.0855881224184,0.41360479633,0.110807186257,0.942540085505
009,v_region_equal,top_0_299,0,300,189,0.329163362722,0.135571981067,0.505224167676,0.18757268934,0.830364437288
009,v_region_equal,middle_300_2699,300,2700,1326,0.197913976375,0.0831030563274,0.30844918017,0.153065504385,0.823688328079
009,v_region_equal,bottom_2700_2999,2700,3000,300,0.349054344891,0.100223453788,0.412384234489,0.130844395724,0.917557219024
009,v_region_equal,bin_0000_0299,0,300,189,0.329163362722,0.135571981067,0.505224167676,0.18757268934,0.830364437288
009,v_region_equal,bin_0300_0599,300,600,279,0.2006087097,0.133469982531,0.264424275048,0.159702778202,0.557342692464
009,v_region_equal,bin_0600_0899,600,900,116,0.301150663589,0.144994906306,0.337198292731,0.162420635438,0.76818697066
009,v_region_equal,bin_0900_1199,900,1200,97,0.243150220008,0.106887940923,0.29962826177,0.138643059687,0.806755079055
009,v_region_equal,bin_1200_1499,1200,1500,209,0.105652553022,0.0156751451422,0.139806482728,0.0272628181754,0.977987815223
009,v_region_equal,bin_1500_1799,1500,1800,188,0.196387038793,0.0402349453114,0.229703947741,0.0564405959955,0.958025919867
009,v_region_equal,bin_1800_2099,1800,2100,178,0.134335298468,0.0418321436175,0.17487998515,0.125180342134,0.903029429535
009,v_region_equal,bin_2100_2399,2100,2400,165,0.143606804061,0.0131512481668,0.180947513369,0.0241572747667,0.991613438969
009,v_region_equal,bin_2400_2699,2400,2700,94,0.186822677228,0.0346223655138,0.274502162349,0.0634103928065,0.965655729881
009,v_region_equal,bin_2700_2999,2700,3000,300,0.349054344891,0.100223453788,0.412384234489,0.130844395724,0.917557219024
009,v_region_equal,extrap_top_v_lt_242,0,241.997693497,131,0.388212096184,0.14540426036,0.511838060049,0.18896217427,0.859713417187
009,v_region_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,268,0.357051622971,0.103904344858,0.41360479633,0.131869027576,0.915315214125
010,point_equal,top_0_299,0,300,98,0.475001416454,0.213227360619,0.557138285956,0.250731808996,0.798490255254
010,point_equal,middle_300_2699,300,2700,1272,0.148237938086,0.0523461227638,0.21456056344,0.0902274958564,0.875304635909
010,point_equal,bottom_2700_2999,2700,3000,122,0.418908583514,0.158791742929,0.474253855968,0.186083196315,0.856313054439
010,point_equal,bin_0000_0299,0,300,98,0.475001416454,0.213227360619,0.557138285956,0.250731808996,0.798490255254
010,point_equal,bin_0300_0599,300,600,300,0.120515068487,0.0648155084458,0.17045458444,0.0894899522421,0.71074880583
010,point_equal,bin_0600_0899,600,900,99,0.184545202268,0.0895457740871,0.221224312593,0.10858632829,0.76455760219
010,point_equal,bin_0900_1199,900,1200,167,0.127929558986,0.0461724996141,0.176895904387,0.0709056385538,0.869735832831
010,point_equal,bin_1200_1499,1200,1500,152,0.0708231679684,0.0136618379457,0.100424008706,0.0227807273753,0.962789323925
010,point_equal,bin_1500_1799,1500,1800,86,0.164244164326,0.0451526216086,0.203540250359,0.0626276492435,0.924423626904
010,point_equal,bin_1800_2099,1800,2100,205,0.168999610586,0.0413314859336,0.205240512677,0.0580478847984,0.940187682431
010,point_equal,bin_2100_2399,2100,2400,41,0.160594262663,0.0427250379924,0.186363168752,0.0681849999638,0.929220928092
010,point_equal,bin_2400_2699,2400,2700,222,0.183740792752,0.0448477913481,0.250598374066,0.0756945623833,0.940424053867
010,point_equal,bin_2700_2999,2700,3000,122,0.418908583514,0.158791742929,0.474253855968,0.186083196315,0.856313054439
010,point_equal,extrap_top_v_lt_242,0,241.997693497,40,0.510275766374,0.228735754987,0.64713353479,0.295739187695,0.799063780672
010,point_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,122,0.418908583514,0.158791742929,0.474253855968,0.186083196315,0.856313054439
010,frame_equal,top_0_299,0,300,98,0.475001416454,0.208642002426,0.557138285956,0.246026310979,0.807063820254
010,frame_equal,middle_300_2699,300,2700,1272,0.148237938086,0.0543774672181,0.21456056344,0.0940949782046,0.865438995829
010,frame_equal,bottom_2700_2999,2700,3000,122,0.418908583514,0.157804448072,0.474253855968,0.184960652158,0.858094259997
010,frame_equal,bin_0000_0299,0,300,98,0.475001416454,0.208642002426,0.557138285956,0.246026310979,0.807063820254
010,frame_equal,bin_0300_0599,300,600,300,0.120515068487,0.0680540554288,0.17045458444,0.093489482871,0.681121442213
010,frame_equal,bin_0600_0899,600,900,99,0.184545202268,0.0933434395916,0.221224312593,0.112449925629,0.744163749201
010,frame_equal,bin_0900_1199,900,1200,167,0.127929558986,0.0487705510894,0.176895904387,0.0742167131577,0.85466389381
010,frame_equal,bin_1200_1499,1200,1500,152,0.0708231679684,0.0142565117364,0.100424008706,0.0238359766612,0.959479401294
010,frame_equal,bin_1500_1799,1500,1800,86,0.164244164326,0.0468133131549,0.203540250359,0.0646039433699,0.918762067497
010,frame_equal,bin_1800_2099,1800,2100,205,0.168999610586,0.0426055764014,0.205240512677,0.0593514982706,0.936443279088
010,frame_equal,bin_2100_2399,2100,2400,41,0.160594262663,0.0430964928551,0.186363168752,0.067598534725,0.927984860405
010,frame_equal,bin_2400_2699,2400,2700,222,0.183740792752,0.0447384830701,0.250598374066,0.0753818865957,0.940714110872
010,frame_equal,bin_2700_2999,2700,3000,122,0.418908583514,0.157804448072,0.474253855968,0.184960652158,0.858094259997
010,frame_equal,extrap_top_v_lt_242,0,241.997693497,40,0.510275766374,0.224106964204,0.64713353479,0.291031904727,0.807113950711
010,frame_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,122,0.418908583514,0.157804448072,0.474253855968,0.184960652158,0.858094259997
010,v_region_equal,top_0_299,0,300,98,0.475001416454,0.199665248,0.557138285956,0.236259787785,0.823308704721
010,v_region_equal,middle_300_2699,300,2700,1272,0.152089988416,0.058069698206,0.212473541711,0.100331648757,0.854220020673
010,v_region_equal,bottom_2700_2999,2700,3000,122,0.418908583514,0.18510529588,0.474253855968,0.21330660854,0.80474634611
010,v_region_equal,bin_0000_0299,0,300,98,0.475001416454,0.199665248,0.557138285956,0.236259787785,0.823308704721
010,v_region_equal,bin_0300_0599,300,600,300,0.120515068487,0.0726982459205,0.17045458444,0.0980795391061,0.636114156168
010,v_region_equal,bin_0600_0899,600,900,99,0.184545202268,0.0967839066422,0.221224312593,0.115461098574,0.724956884758
010,v_region_equal,bin_0900_1199,900,1200,167,0.127929558986,0.0488649426175,0.176895904387,0.0747908394854,0.854100776422
010,v_region_equal,bin_1200_1499,1200,1500,152,0.0708231679684,0.0139058390174,0.100424008706,0.0231490746386,0.961448285547
010,v_region_equal,bin_1500_1799,1500,1800,86,0.164244164326,0.0462109980468,0.203540250359,0.063700776921,0.920839085803
010,v_region_equal,bin_1800_2099,1800,2100,205,0.168999610586,0.0441215934052,0.205240512677,0.0611463637397,0.931839782361
010,v_region_equal,bin_2100_2399,2100,2400,41,0.160594262663,0.0474027704069,0.186363168752,0.0606314682321,0.912874075971
010,v_region_equal,bin_2400_2699,2400,2700,222,0.183740792752,0.0584312441241,0.250598374066,0.0916610785266,0.898870212359
010,v_region_equal,bin_2700_2999,2700,3000,122,0.418908583514,0.18510529588,0.474253855968,0.21330660854,0.80474634611
010,v_region_equal,extrap_top_v_lt_242,0,241.997693497,40,0.510275766374,0.21468295556,0.64713353479,0.281331546868,0.822995118366
010,v_region_equal,extrap_bottom_v_gt_2732,2731.97787458,3000,122,0.418908583514,0.18510529588,0.474253855968,0.21330660854,0.80474634611
